COMPAÑÍA_SV,Cliente,Unidad,Servicio,Personal_Real,Personal_Estimado,Personal_Base,Factor_Promedio,Descanseros_Total,Porcentaje_Cobertura_Total,Cobertura_Diferencial,Eficiencia_Asignacion,Personal_Faltante,Personal_Sobrante,Estado_Asignacion
J&V Resguardo S.A.C.,60804,21695,L45,2,2.0,2,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,9416,26590,358,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,59493,9517,41,2,1.33,1,0.16666666666666666,0.16666666666666666,150.38,0.6699999999999999,66.5,0.0,0.6699999999999999,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,95506,16896,42,8,1.33,1,0.16666666666666666,0.16666666666666666,601.5,6.67,16.62,0.0,6.67,SOBRECARGA
J&V Resguardo S.A.C.,161360,23051,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,59493,9548,95,5,5.33,4,0.16666666666666666,0.6666666666666666,93.81,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,130170,14290,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,64432,26046,P41,1,2.0,2,0.0,0.0,50.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,59493,13261,097,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,70588,13231,106,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
Liderman Servicios S.A.C.,54550,22992,F35,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,71146,19650,H42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,23418,1999,082,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,121436,19579,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,54554,607,53,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,22801,23040,95,7,8.0,4,0.5,2.0,87.5,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,111643,18383,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
Liderman Servicios S.A.C.,141305,18939,Q92,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,75979,4184,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
Liderman Servicios S.A.C.,54550,23592,F35,2,4.0,3,0.16666666666666666,0.5,50.0,-2.0,100.0,2.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,90912,5102,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,83990,19644,53,2,1.0,1,0.0,0.0,200.0,1.0,50.0,0.0,1.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,82747,17234,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,7006,20187,42,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,206688,26582,41,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,117232,14869,16,24,26.0,13,0.5,6.5,92.31,-2.0,100.0,2.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,108201,9476,41,6,10.0,5,0.5,2.5,60.0,-4.0,100.0,4.0,0.0,FALTA
J&V Resguardo S.A.C.,55081,13179,932,2,1.0,1,0.0,0.0,200.0,1.0,50.0,0.0,1.0,SOBRECARGA_LEVE
Liderman Servicios S.A.C.,54550,25951,F35,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,69289,26668,42,1,2.0,1,0.5,0.5,50.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,9416,2658,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,129915,26016,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,75979,6648,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,85536,23977,18,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,141641,23537,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,59493,9524,100,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,70588,13233,K49,0,4.0,3,0.16666666666666666,0.5,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,70588,13422,41,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,9463,22057,59,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,22801,23633,42,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,77526,2972,96,12,16.0,8,0.5,4.0,75.0,-4.0,100.0,4.0,0.0,FALTA
J&V Resguardo S.A.C.,77526,2972,151,2,2.0,1,0.5,0.5,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,75979,2739,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,79127,2952,005,0,4.0,2,0.5,1.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,73633,26594,082,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,23001,26412,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,167344,23754,26,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,9416,5185,42,2,1.33,1,0.16666666666666666,0.16666666666666666,150.38,0.6699999999999999,66.5,0.0,0.6699999999999999,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,141641,19026,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,85657,12505,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
Liderman Servicios S.A.C.,125631,23508,G04,1,2.67,2,0.16666666666666666,0.3333333333333333,37.45,-1.67,100.0,1.67,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,56212,15276,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,141641,26567,95,0,2.67,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,23649,106,082,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,24546,19346,G82,1,2.67,2,0.16666666666666666,0.3333333333333333,37.45,-1.67,100.0,1.67,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,7139,17932,K68,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,85652,10301,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,9463,18426,285,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,9463,17734,F02,7,1.0,1,0.0,0.0,700.0,6.0,14.29,0.0,6.0,SOBRECARGA
J&V Resguardo S.A.C.,80448,3032,41,1,2.0,1,0.5,0.5,50.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,22995,728,48,3,1.0,1,0.0,0.0,300.0,2.0,33.33,0.0,2.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,23251,79,083,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,111548,26298,95,4,2.67,2,0.16666666666666666,0.3333333333333333,149.81,1.33,66.75,0.0,1.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,161437,25092,F16,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,128110,23718,42,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,23597,628,156,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,66927,2085,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,22743,4121,41,4,1.33,1,0.16666666666666666,0.16666666666666666,300.75,2.67,33.25,0.0,2.67,SOBRECARGA
J&V Resguardo S.A.C.,7139,23454,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,167283,23748,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,73701,2426,113,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,137896,17595,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
Liderman Servicios S.A.C.,144133,23356,F20,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,142350,19438,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,9416,4195,95,8,8.0,6,0.16666666666666666,1.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,23444,93,95,10,5.33,4,0.16666666666666666,0.6666666666666666,187.62,4.67,53.3,0.0,4.67,SOBRECARGA
J&V Resguardo S.A.C.,59221,2918,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,150449,21294,95,5,5.33,4,0.16666666666666666,0.6666666666666666,93.81,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,68629,1924,37,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,23973,124,156,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,78929,4949,080,0,1.31,1,0.15384615384615385,0.15384615384615385,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,99042,24377,626,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,8330,23826,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,132919,15084,18,2,2.0,2,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,70588,13240,95,10,5.33,4,0.16666666666666666,0.6666666666666666,187.62,4.67,53.3,0.0,4.67,SOBRECARGA
Liderman Servicios S.A.C.,54550,25965,L58,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,63449,24544,M40,6,2.67,2,0.16666666666666666,0.3333333333333333,224.72,3.33,44.5,0.0,3.33,SOBRECARGA
J&V Resguardo S.A.C.,55081,12268,41,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,55712,1264,165,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,66944,7733,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,124172,14228,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,86429,21448,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,72554,4461,113,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,113344,12677,885,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,163392,23427,165,5,8.0,6,0.16666666666666666,1.0,62.5,-3.0,100.0,3.0,0.0,FALTA
J&V Resguardo S.A.C.,89419,20288,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,140066,17930,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,23000,423,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,61262,14672,460,4,4.0,3,0.16666666666666666,0.5,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,63394,15279,519,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,9416,2655,B80,2,1.33,1,0.16666666666666666,0.16666666666666666,150.38,0.6699999999999999,66.5,0.0,0.6699999999999999,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,60776,26083,95,0,2.67,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,7139,24645,J00,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,7592,4992,F90,2,5.0,2,0.75,1.5,40.0,-3.0,100.0,3.0,0.0,FALTA
J&V Resguardo S.A.C.,133200,15147,95,5,5.33,4,0.16666666666666666,0.6666666666666666,93.81,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,7139,17932,K68,0,5.0,5,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,156823,23402,41,0,2.67,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,71436,10388,165,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,61607,1332,48,2,1.0,1,0.0,0.0,200.0,1.0,50.0,0.0,1.0,SOBRECARGA_LEVE
Liderman Servicios S.A.C.,163889,23477,F35,1,2.67,2,0.16666666666666666,0.3333333333333333,37.45,-1.67,100.0,1.67,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,111643,19784,460,4,4.0,3,0.16666666666666666,0.5,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,111592,25930,41,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,89650,4330,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,70588,22178,42,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,70588,13238,95,7,2.67,2,0.16666666666666666,0.3333333333333333,262.17,4.33,38.14,0.0,4.33,SOBRECARGA
J&V Resguardo S.A.C.,56948,1473,16,3,4.0,3,0.16666666666666666,0.5,75.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,8330,23927,155,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,22801,23035,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,8795,20931,95,3,4.0,2,0.5,1.0,75.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,105266,21705,K23,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,7196,7345,48,2,1.0,1,0.0,0.0,200.0,1.0,50.0,0.0,1.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,108413,19337,P19,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,70588,13415,41,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,90912,5089,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,22949,17486,151,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,167730,23807,B58,3,3.0,3,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,75608,5421,41,1,4.0,3,0.16666666666666666,0.5,25.0,-3.0,100.0,3.0,0.0,FALTA
J&V Resguardo S.A.C.,102591,8358,372,2,1.0,1,0.0,0.0,200.0,1.0,50.0,0.0,1.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,104702,23805,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,7196,7345,N60,2,2.0,2,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,59493,17641,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,59493,17642,18,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,116220,20381,95,5,2.67,2,0.16666666666666666,0.3333333333333333,187.27,2.33,53.4,0.0,2.33,SOBRECARGA
J&V Resguardo S.A.C.,55081,9764,95,7,2.67,2,0.16666666666666666,0.3333333333333333,262.17,4.33,38.14,0.0,4.33,SOBRECARGA
J&V Resguardo S.A.C.,24546,1148,165,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,70588,6617,95,23,24.0,18,0.16666666666666666,3.0,95.83,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,133200,18909,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,10864,847,K53,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,104702,8860,95,4,2.67,2,0.16666666666666666,0.3333333333333333,149.81,1.33,66.75,0.0,1.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,106559,20348,41,2,1.33,1,0.16666666666666666,0.16666666666666666,150.38,0.6699999999999999,66.5,0.0,0.6699999999999999,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,81865,24984,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,154886,22159,48,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,126600,17554,N93,1,2.0,1,0.5,0.5,50.0,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,158314,22820,95,5,5.33,4,0.16666666666666666,0.6666666666666666,93.81,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,99927,15274,324,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,62544,25660,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,134103,15685,473,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,56540,1041,95,4,5.33,4,0.16666666666666666,0.6666666666666666,75.05,-1.33,100.0,1.33,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,148174,20961,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,69289,19527,080,0,1.31,1,0.15384615384615385,0.15384615384615385,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,59221,1189,95,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,85536,20948,69,7,1.0,1,0.0,0.0,700.0,6.0,14.29,0.0,6.0,SOBRECARGA
J&V Resguardo S.A.C.,7409,3419,41,7,8.0,6,0.16666666666666666,1.0,87.5,-1.0,100.0,1.0,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,105587,8953,738,78,4.0,4,0.0,0.0,1950.0,74.0,5.13,0.0,74.0,SOBRECARGA
J&V Resguardo S.A.C.,107998,17604,106,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,23085,21015,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,59077,2581,152,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,7034,26262,41,2,1.33,1,0.16666666666666666,0.16666666666666666,150.38,0.6699999999999999,66.5,0.0,0.6699999999999999,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,140176,17997,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,77526,4420,446,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,143729,19741,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,64990,20100,26,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,22888,25582,118,2,2.0,2,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,141803,19317,548,0,1.33,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
Liderman Servicios S.A.C.,54550,23332,F36,3,2.67,2,0.16666666666666666,0.3333333333333333,112.36,0.33000000000000007,89.0,0.0,0.33000000000000007,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,82747,3364,48,2,1.0,1,0.0,0.0,200.0,1.0,50.0,0.0,1.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,98454,25173,O65,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,151094,22921,A18,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,77667,19009,95,9,8.0,6,0.16666666666666666,1.0,112.5,1.0,88.89,0.0,1.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,22949,17488,95,5,5.33,4,0.16666666666666666,0.6666666666666666,93.81,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,119803,26479,95,2,2.67,2,0.16666666666666666,0.3333333333333333,74.91,-0.6699999999999999,100.0,0.6699999999999999,0.0,FALTA_LEVE
Liderman Servicios S.A.C.,91529,19432,L58,1,1.33,1,0.16666666666666666,0.16666666666666666,75.19,-0.33000000000000007,100.0,0.33000000000000007,0.0,FALTA_LEVE
J&V Resguardo S.A.C.,143212,19632,005,0,4.0,2,0.5,1.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,11883,25061,29,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
J&V Resguardo S.A.C.,98665,7870,O66,1,1.0,1,0.0,0.0,100.0,0.0,100.0,0.0,0.0,EXACTO
