Cliente,Unidad,Servicio,Personal_Estimado,COMPAÑÍA_SV,CLIENTE_SV,UNIDAD_SV,SERVICIO_SV,Factor_Personas_Promedio,Fecha_Servicio,Registros_Agregados,Clave_Servicio,COD CLIENTE,COD UNID,COD SERVICIO,Personal_Real,COMPAÑÍA_ASIG,CLIENTE_ASIG,UNIDAD_ASIG,SERVICIO_ASIG,Total_Registros,CLIENTE_FINAL,UNIDAD_FINAL,SERVICIO_FINAL,Diferencia_Personal,Porcentaje_Cobertura,Personal_Faltante,Personal_Sobrante,Estado_Asignacion
9463,26648,519,1,J&V Resguardo S.A.C.,9463,26648,519,0.16666666666666666,2025-05-10,1,9463_26648_519,,,,0,,,,,,9463,26648,519,,,0,0,FALTA
113623,10312,106,2,J&V Resguardo S.A.C.,113623,10312,106,0.5,2025-01-01,1,113623_10312_106,113623,10312,106,3,J&V Resguardo S.A.C.,COMPANIA MINERA ARES S.A.C.,Mina Pallancata,JEFE DE GRUPO 24 HRS L/D,3,113623,10312,106,1,150.0,0,1,SOBRECARGA
7904,3410, 95,2,J&V Resguardo S.A.C.,7904,3410, 95,0.16666666666666666,2013-01-01,1,7904_3410_ 95,,,,0,,,,,,7904,3410, 95,,,0,0,FALTA
90912,5090, 95,2,J&V Resguardo S.A.C.,90912,5090, 95,0.16666666666666666,2014-05-01,1,90912_5090_ 95,,,,0,,,,,,90912,5090, 95,,,0,0,FALTA
70588,22178, 42,1,J&V Resguardo S.A.C.,70588,22178, 42,0.16666666666666666,2024-03-19,1,70588_22178_ 42,,,,0,,,,,,70588,22178, 42,,,0,0,FALTA
59493,9522, 48,2,J&V Resguardo S.A.C.,59493,9522, 48,0.0,2022-09-19,2,59493_9522_ 48,,,,0,,,,,,59493,9522, 48,,,0,0,FALTA
157518,22761,K64,1,J&V Resguardo S.A.C.,157518,22761,K64,0.16666666666666666,2023-01-01,1,157518_22761_K64,157518,22761,K64,2,J&V Resguardo S.A.C.,SERVICIOS E INVERSIONES FENPER S.A.,Dormeson Royal Plaza Independencia,AGENTE SEGURIDAD 12 HRS L/D TARDE,2,157518,22761,K64,1,200.0,0,1,SOBRECARGA
71436,9701, 48,1,J&V Resguardo S.A.C.,71436,9701, 48,0.0,2016-09-01,1,71436_9701_ 48,,,,0,,,,,,71436,9701, 48,,,0,0,FALTA
58766,21694,K23,4,J&V Resguardo S.A.C.,58766,21694,K23,0.16666666666666666,2022-05-01,1,58766_21694_K23,58766,21694,K23,5,J&V Resguardo S.A.C.,CLINICA BELLAVISTA SOCIEDAD ANONIMA CERRADA,AUNA Clínica Bellavista,AGENTE PREVENCIÓN 24 HRS L/D,5,58766,21694,K23,1,125.0,0,1,SOBRECARGA
108939,20925,K76,5,Liderman Servicios S.A.C.,108939,20925,K76,0.0,2022-06-22,4,108939_20925_K76,108939,20925,K76,1,Liderman Servicios S.A.C.,LIDERMAN SERVICIOS S.A.C.,Conductor Parking (Tareo),AGENTE MOTORIZADO 08 HRS L/V DÍA,1,108939,20925,K76,-4,20.0,4,0,FALTA
24546,19346,G82,2,J&V Resguardo S.A.C.,24546,19346,G82,0.16666666666666666,2020-11-01,1,24546_19346_G82,24546,19346,G82,1,J&V Resguardo S.A.C.,TRUPAL S.A.,Calle Malca Santiago de Cao Trujillo,AGENTE BALANCERO 24 HRS L/D,1,24546,19346,G82,-1,50.0,1,0,FALTA
113623,10311,106,2,J&V Resguardo S.A.C.,113623,10311,106,0.5,2025-01-01,1,113623_10311_106,113623,10311,106,3,J&V Resguardo S.A.C.,COMPANIA MINERA ARES S.A.C.,Mina Inmaculada,JEFE DE GRUPO 24 HRS L/D,3,113623,10311,106,1,150.0,0,1,SOBRECARGA
168740,24387, 80,1,J&V Resguardo S.A.C.,168740,24387, 80,0.0,2023-11-20,1,168740_24387_ 80,,,,0,,,,,,168740,24387, 80,,,0,0,FALTA
24546,21012, 95,2,J&V Resguardo S.A.C.,24546,21012, 95,0.16666666666666666,2022-05-26,1,24546_21012_ 95,,,,0,,,,,,24546,21012, 95,,,0,0,FALTA
63394,15290,787,1,J&V Resguardo S.A.C.,63394,15290,787,0.16666666666666666,2022-05-01,1,63394_15290_787,,,,0,,,,,,63394,15290,787,,,0,0,FALTA
70588,13234, 95,4,J&V Resguardo Selva S.A.C.,70588,13234, 95,0.16666666666666666,2018-09-01,1,70588_13234_ 95,,,,0,,,,,,70588,13234, 95,,,0,0,FALTA
63597,26390,G69,2,J&V Resguardo S.A.C.,63597,26390,G69,0.16666666666666666,2025-02-15,1,63597_26390_G69,63597,26390,G69,2,J&V Resguardo S.A.C.,UNITRADE S.A.C.,Unitrade Sede Gambeta,BOMBERO 24 HRS L/D,2,63597,26390,G69,0,100.0,0,0,EXACTO
24308,155, 48,1,J&V Resguardo S.A.C.,24308,155, 48,0.0,2020-09-01,1,24308_155_ 48,,,,0,,,,,,24308,155, 48,,,0,0,FALTA
134403,17624,113,4,J&V Resguardo S.A.C.,134403,17624,113,0.16666666666666666,2022-07-22,2,134403_17624_113,134403,17624,113,5,J&V Resguardo S.A.C.,INTRADEVCO INDUSTRIAL S.A.,Intradevco Lurín Planta CD1,OPERADOR CENTRO CONTROL 24 HRS L/D,5,134403,17624,113,1,125.0,0,1,SOBRECARGA
70588,13229, 41,4,J&V Resguardo S.A.C.,70588,13229, 41,0.16666666666666666,2021-04-05,2,70588_13229_ 41,,,,0,,,,,,70588,13229, 41,,,0,0,FALTA
143730,19750, 95,2,J&V Resguardo S.A.C.,143730,19750, 95,0.16666666666666666,2021-03-01,1,143730_19750_ 95,,,,0,,,,,,143730,19750, 95,,,0,0,FALTA
133200,15147, 95,4,J&V Resguardo S.A.C.,133200,15147, 95,0.16666666666666666,2019-07-11,1,133200_15147_ 95,,,,0,,,,,,133200,15147, 95,,,0,0,FALTA
144133,21687,L45,2,J&V Resguardo S.A.C.,144133,21687,L45,0.0,2022-12-01,1,144133_21687_L45,144133,21687,L45,1,J&V Resguardo S.A.C.,ONCOCENTER PERU S.A.C.,AUNA Clínica Bienestar Miraflores,AGENTE PREVENCIÓN 08 HRS L/S DÍA,1,144133,21687,L45,-1,50.0,1,0,FALTA
161437,24978, 42,1,J&V Resguardo S.A.C.,161437,24978, 42,0.16666666666666666,2024-02-01,1,161437_24978_ 42,,,,0,,,,,,161437,24978, 42,,,0,0,FALTA
15507,26520, 95,2,J&V Resguardo S.A.C.,15507,26520, 95,0.16666666666666666,2025-04-01,1,15507_26520_ 95,,,,0,,,,,,15507,26520, 95,,,0,0,FALTA
140066,17930, 95,2,J&V Resguardo S.A.C.,140066,17930, 95,0.16666666666666666,2022-05-01,1,140066_17930_ 95,,,,0,,,,,,140066,17930, 95,,,0,0,FALTA
112043,10708,N20,2,Liderman Servicios S.A.C.,112043,10708,N20,0.16666666666666666,2023-10-24,1,112043_10708_N20,112043,10708,N20,1,Liderman Servicios S.A.C.,MALL PLAZA PERÚ S.A.,Mall Plaza Sede Arequipa Cayma,AGENTE PARKING 10 HRS L/D TARDE,1,112043,10708,N20,-1,50.0,1,0,FALTA
22994,9145, 95,2,J&V Resguardo S.A.C.,22994,9145, 95,0.16666666666666666,2016-06-01,1,22994_9145_ 95,,,,0,,,,,,22994,9145, 95,,,0,0,FALTA
111548,25497, 95,2,J&V Resguardo S.A.C.,111548,25497, 95,0.16666666666666666,2025-05-03,1,111548_25497_ 95,,,,0,,,,,,111548,25497, 95,,,0,0,FALTA
56913,19712, 95,4,J&V Resguardo S.A.C.,56913,19712, 95,0.16666666666666666,2021-03-01,2,56913_19712_ 95,,,,0,,,,,,56913,19712, 95,,,0,0,FALTA
71436,18937, 16,7,J&V Resguardo S.A.C.,71436,18937, 16,0.16666666666666666,2025-05-06,6,71436_18937_ 16,,,,0,,,,,,71436,18937, 16,,,0,0,FALTA
98665,7876,080,1,J&V Resguardo S.A.C.,98665,7876,080,0.5,2015-06-01,1,98665_7876_080,,,,0,,,,,,98665,7876,080,,,0,0,FALTA
87857,25040, 95,4,J&V Resguardo S.A.C.,87857,25040, 95,0.16666666666666666,2024-03-01,1,87857_25040_ 95,,,,0,,,,,,87857,25040, 95,,,0,0,FALTA
23093,3887,337,1,J&V Resguardo S.A.C.,23093,3887,337,0.0,2020-06-01,1,23093_3887_337,23093,3887,337,1,J&V Resguardo S.A.C.,ABBOTT LABORATORIOS SA,Abbott Lab. San Isidro,AGENTE RECEPCIONISTA 08 HRS L/V (DIA),1,23093,3887,337,0,100.0,0,0,EXACTO
140176,17997, 95,2,J&V Resguardo S.A.C.,140176,17997, 95,0.16666666666666666,2020-04-01,1,140176_17997_ 95,,,,0,,,,,,140176,17997, 95,,,0,0,FALTA
59493,9527, 41,1,J&V Resguardo S.A.C.,59493,9527, 41,0.16666666666666666,2025-01-06,1,59493_9527_ 41,,,,0,,,,,,59493,9527, 41,,,0,0,FALTA
96577,7271,156,1,J&V Resguardo S.A.C.,96577,7271,156,0.0,2015-10-01,1,96577_7271_156,96577,7271,156,2,J&V Resguardo S.A.C.,IFF PERU S.A.,Av. Los Rosales N°280 Santa Anita,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),2,96577,7271,156,1,200.0,0,1,SOBRECARGA
152595,23370, 41,5,J&V Resguardo S.A.C.,152595,23370, 41,0.16666666666666666,2025-05-17,5,152595_23370_ 41,,,,0,,,,,,152595,23370, 41,,,0,0,FALTA
142031,25787,080,1,Liderman Servicios S.A.C.,142031,25787,080,0.15384615384615385,2024-08-09,1,142031_25787_080,,,,0,,,,,,142031,25787,080,,,0,0,FALTA
8330,23841, 42,1,J&V Resguardo S.A.C.,8330,23841, 42,0.16666666666666666,2023-10-16,1,8330_23841_ 42,,,,0,,,,,,8330,23841, 42,,,0,0,FALTA
23251,25140, 53,1,J&V Resguardo S.A.C.,23251,25140, 53,0.0,2024-04-01,1,23251_25140_ 53,,,,0,,,,,,23251,25140, 53,,,0,0,FALTA
111643,18387, 95,2,J&V Resguardo S.A.C.,111643,18387, 95,0.16666666666666666,2020-06-30,1,111643_18387_ 95,,,,0,,,,,,111643,18387, 95,,,0,0,FALTA
144638,25979,066,1,J&V Resguardo S.A.C.,144638,25979,066,0.5,2024-09-16,1,144638_25979_066,,,,0,,,,,,144638,25979,066,,,0,0,FALTA
88625,20447, 99,2,J&V Resguardo S.A.C.,88625,20447, 99,0.0,2022-04-21,1,88625_20447_ 99,,,,0,,,,,,88625,20447, 99,,,0,0,FALTA
103280,8555, 41,1,J&V Resguardo S.A.C.,103280,8555, 41,0.16666666666666666,2021-07-01,1,103280_8555_ 41,,,,0,,,,,,103280,8555, 41,,,0,0,FALTA
67486,8170, 95,2,J&V Resguardo S.A.C.,67486,8170, 95,0.16666666666666666,2024-08-01,1,67486_8170_ 95,,,,0,,,,,,67486,8170, 95,,,0,0,FALTA
62544,21913, 95,2,J&V Resguardo S.A.C.,62544,21913, 95,0.16666666666666666,2022-07-01,1,62544_21913_ 95,,,,0,,,,,,62544,21913, 95,,,0,0,FALTA
23973,124, 48,1,J&V Resguardo S.A.C.,23973,124, 48,0.0,2022-01-10,1,23973_124_ 48,,,,0,,,,,,23973,124, 48,,,0,0,FALTA
143729,19745, 95,2,J&V Resguardo S.A.C.,143729,19745, 95,0.16666666666666666,2021-03-01,1,143729_19745_ 95,,,,0,,,,,,143729,19745, 95,,,0,0,FALTA
102591,8355, 15,1,J&V Resguardo S.A.C.,102591,8355, 15,0.16666666666666666,2025-01-01,1,102591_8355_ 15,,,,0,,,,,,102591,8355, 15,,,0,0,FALTA
63394,15287, 16,2,J&V Resguardo S.A.C.,63394,15287, 16,0.16666666666666666,2022-05-01,1,63394_15287_ 16,,,,0,,,,,,63394,15287, 16,,,0,0,FALTA
56913,19846,H66,1,J&V Resguardo S.A.C.,56913,19846,H66,0.0,2021-03-01,1,56913_19846_H66,56913,19846,H66,1,J&V Resguardo S.A.C.,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SOCIEDAD ANÓNIMA,Backus Coordinador Centro Control,COORDINADOR CENTRO CONTROL 12 HRS L/S DIA,1,56913,19846,H66,0,100.0,0,0,EXACTO
108413,9636,J38,2,J&V Resguardo S.A.C.,108413,9636,J38,0.16666666666666666,2023-12-01,1,108413_9636_J38,108413,9636,J38,2,J&V Resguardo S.A.C.,PLUSPETROL PERU CORPORATION S.A.,Pluspetrol Sede Las Malvinas Lote 56-88,JEFE DE GRUPO CONTROL ACCESO 2 - 24 HRS L/D,2,108413,9636,J38,0,100.0,0,0,EXACTO
70588,13240, 41,1,J&V Resguardo S.A.C.,70588,13240, 41,0.16666666666666666,2021-04-05,1,70588_13240_ 41,,,,0,,,,,,70588,13240, 41,,,0,0,FALTA
85762,21641,K28,1,J&V Resguardo S.A.C.,85762,21641,K28,0.16666666666666666,2022-09-08,1,85762_21641_K28,85762,21641,K28,1,J&V Resguardo S.A.C.,GSP SERVICIOS GENERALES S.A.C.,AUNA Casa BMT San Isidro,AGENTE PREVENCIÓN 12 HRS L/D DÍA,1,85762,21641,K28,0,100.0,0,0,EXACTO
63394,23172, 95,2,J&V Resguardo S.A.C.,63394,23172, 95,0.16666666666666666,2025-05-19,1,63394_23172_ 95,,,,0,,,,,,63394,23172, 95,,,0,0,FALTA
62007,22385, 41,6,J&V Resguardo S.A.C.,62007,22385, 41,0.16666666666666666,2025-05-22,5,62007_22385_ 41,,,,0,,,,,,62007,22385, 41,,,0,0,FALTA
70588,14031, 16,1,J&V Resguardo S.A.C.,70588,14031, 16,0.16666666666666666,2025-05-21,1,70588_14031_ 16,,,,0,,,,,,70588,14031, 16,,,0,0,FALTA
94759,10146,885,1,J&V Resguardo S.A.C.,94759,10146,885,0.16666666666666666,2016-11-01,1,94759_10146_885,94759,10146,885,2,J&V Resguardo S.A.C.,AERO TRANSPORTE S A,ATSA Seguridad del Directorio DRS,RESGUARDO 15 HRS L/D (DÍA),2,94759,10146,885,1,200.0,0,1,SOBRECARGA
59493,21618,K93,1,J&V Resguardo S.A.C.,59493,21618,K93,0.0,2024-03-01,1,59493_21618_K93,,,,0,,,,,,59493,21618,K93,,,0,0,FALTA
169029,26550, 95,2,J&V Resguardo S.A.C.,169029,26550, 95,0.16666666666666666,2024-02-18,1,169029_26550_ 95,,,,0,,,,,,169029,26550, 95,,,0,0,FALTA
105250,8933, 95,2,J&V Resguardo S.A.C.,105250,8933, 95,0.16666666666666666,2017-10-01,1,105250_8933_ 95,,,,0,,,,,,105250,8933, 95,,,0,0,FALTA
70588,13238, 95,4,J&V Resguardo S.A.C.,70588,13238, 95,0.16666666666666666,2018-09-01,2,70588_13238_ 95,,,,0,,,,,,70588,13238, 95,,,0,0,FALTA
24382,615, 95,4,J&V Resguardo S.A.C.,24382,615, 95,0.16666666666666666,2024-07-01,1,24382_615_ 95,,,,0,,,,,,24382,615, 95,,,0,0,FALTA
98454,13411,106,2,J&V Resguardo S.A.C.,98454,13411,106,0.16666666666666666,2022-05-01,1,98454_13411_106,98454,13411,106,2,J&V Resguardo S.A.C.,XIMESA S.A.C.,Reyplast Planta Ate,JEFE DE GRUPO 24 HRS L/D,2,98454,13411,106,0,100.0,0,0,EXACTO
7409,18940, 41,1,J&V Resguardo S.A.C.,7409,18940, 41,0.16666666666666666,2024-02-01,1,7409_18940_ 41,,,,0,,,,,,7409,18940, 41,,,0,0,FALTA
54554,607,113,2,J&V Resguardo S.A.C.,54554,607,113,0.16666666666666666,2022-05-01,1,54554_607_113,54554,607,113,2,J&V Resguardo S.A.C.,PROFUTURO AFP,Profuturo Sede Principal,OPERADOR CENTRO CONTROL 24 HRS L/D,2,54554,607,113,0,100.0,0,0,EXACTO
68094,13974, 95,4,J&V Resguardo S.A.C.,68094,13974, 95,0.16666666666666666,2025-04-28,1,68094_13974_ 95,,,,0,,,,,,68094,13974, 95,,,0,0,FALTA
55712,1266,080,1,J&V Resguardo S.A.C.,55712,1266,080,0.15384615384615385,2019-07-01,1,55712_1266_080,,,,0,,,,,,55712,1266,080,,,0,0,FALTA
23251,25140, 41,1,J&V Resguardo S.A.C.,23251,25140, 41,0.16666666666666666,2024-04-01,1,23251_25140_ 41,,,,0,,,,,,23251,25140, 41,,,0,0,FALTA
23649,18996,895,1,J&V Resguardo S.A.C.,23649,18996,895,0.0,2020-10-01,1,23649_18996_895,23649,18996,895,1,J&V Resguardo S.A.C.,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,Conductor Sr. Cristiano Sampaio,CONDUCTOR SEGURIDAD 12 HRS L/S DÍA,1,23649,18996,895,0,100.0,0,0,EXACTO
59493,17672, 42,1,J&V Resguardo S.A.C.,59493,17672, 42,0.16666666666666666,2023-04-01,1,59493_17672_ 42,,,,0,,,,,,59493,17672, 42,,,0,0,FALTA
55081,22668, 24,1,J&V Resguardo S.A.C.,55081,22668, 24,0.0,2025-04-14,1,55081_22668_ 24,,,,0,,,,,,55081,22668, 24,,,0,0,FALTA
82747,3375,965,1,J&V Resguardo S.A.C.,82747,3375,965,0.16666666666666666,2024-04-01,1,82747_3375_965,82747,3375,965,1,J&V Resguardo S.A.C.,FERREYROS SOCIEDAD ANÓNIMA,Residencia Mariela Garcia,CONDUCTOR RESGUARDO 15 HRS. L/S (DÍA),1,82747,3375,965,0,100.0,0,0,EXACTO
68514,2823, 95,2,J&V Resguardo S.A.C.,68514,2823, 95,0.16666666666666666,2015-12-04,1,68514_2823_ 95,,,,0,,,,,,68514,2823, 95,,,0,0,FALTA
59493,17635, 18,18,J&V Resguardo S.A.C.,59493,17635, 18,0.0,2022-04-01,5,59493_17635_ 18,,,,0,,,,,,59493,17635, 18,,,0,0,FALTA
70588,13228, 41,1,J&V Resguardo S.A.C.,70588,13228, 41,0.16666666666666666,2021-04-05,1,70588_13228_ 41,,,,0,,,,,,70588,13228, 41,,,0,0,FALTA
22949,17486, 95,2,J&V Resguardo S.A.C.,22949,17486, 95,0.16666666666666666,2025-01-01,1,22949_17486_ 95,,,,0,,,,,,22949,17486, 95,,,0,0,FALTA
228415,26631, 95,8,J&V Resguardo S.A.C.,228415,26631, 95,0.16666666666666666,2025-05-05,1,228415_26631_ 95,,,,0,,,,,,228415,26631, 95,,,0,0,FALTA
72395,14278, 95,2,J&V Resguardo S.A.C.,72395,14278, 95,0.16666666666666666,2013-11-07,1,72395_14278_ 95,,,,0,,,,,,72395,14278, 95,,,0,0,FALTA
24546,7248,165,2,J&V Resguardo S.A.C.,24546,7248,165,0.16666666666666666,2014-11-01,1,24546_7248_165,24546,7248,165,3,J&V Resguardo S.A.C.,TRUPAL S.A.,Local Huachipa 8,SUPERVISOR SEGURIDAD 24 HRS L/D,3,24546,7248,165,1,150.0,0,1,SOBRECARGA
94444,8240, 95,2,J&V Resguardo S.A.C.,94444,8240, 95,0.16666666666666666,2016-10-01,1,94444_8240_ 95,,,,0,,,,,,94444,8240, 95,,,0,0,FALTA
70588,13236,025,1,J&V Resguardo S.A.C.,70588,13236,025,0.16666666666666666,2022-06-01,1,70588_13236_025,,,,0,,,,,,70588,13236,025,,,0,0,FALTA
22995,728, 42,1,J&V Resguardo S.A.C.,22995,728, 42,0.16666666666666666,2014-01-01,1,22995_728_ 42,,,,0,,,,,,22995,728, 42,,,0,0,FALTA
55081,7499, 08,2,J&V Resguardo S.A.C.,55081,7499, 08,0.5,2024-05-01,1,55081_7499_ 08,,,,0,,,,,,55081,7499, 08,,,0,0,FALTA
56948,1477, 41,3,J&V Resguardo S.A.C.,56948,1477, 41,0.16666666666666666,2025-01-01,1,56948_1477_ 41,,,,0,,,,,,56948,1477, 41,,,0,0,FALTA
121436,25800, 41,1,J&V Resguardo S.A.C.,121436,25800, 41,0.16666666666666666,2025-05-01,1,121436_25800_ 41,,,,0,,,,,,121436,25800, 41,,,0,0,FALTA
72182,2273, 95,4,J&V Resguardo S.A.C.,72182,2273, 95,0.16666666666666666,2022-05-01,1,72182_2273_ 95,,,,0,,,,,,72182,2273, 95,,,0,0,FALTA
56951,12888,B22,2,J&V Resguardo S.A.C.,56951,12888,B22,0.16666666666666666,2018-05-01,1,56951_12888_B22,56951,12888,B22,3,J&V Resguardo S.A.C.,EMPRESA SIDERURGICA DEL PERU S.A.A.,Sider Planta Chimbote (Tareo),INSPECTOR DE MUELLE 24 HRS L/D,3,56951,12888,B22,1,150.0,0,1,SOBRECARGA
62544,21914, 95,2,J&V Resguardo S.A.C.,62544,21914, 95,0.16666666666666666,2022-07-01,1,62544_21914_ 95,,,,0,,,,,,62544,21914, 95,,,0,0,FALTA
163391,23425, 95,2,J&V Resguardo S.A.C.,163391,23425, 95,0.16666666666666666,2023-07-03,1,163391_23425_ 95,,,,0,,,,,,163391,23425, 95,,,0,0,FALTA
145649,20039, 53,1,J&V Resguardo S.A.C.,145649,20039, 53,0.0,2022-05-01,1,145649_20039_ 53,,,,0,,,,,,145649,20039, 53,,,0,0,FALTA
22888,376, 95,2,J&V Resguardo S.A.C.,22888,376, 95,0.16666666666666666,2004-07-01,1,22888_376_ 95,,,,0,,,,,,22888,376, 95,,,0,0,FALTA
7592,4994,F93,2,J&V Resguardo S.A.C.,7592,4994,F93,0.75,2025-01-01,1,7592_4994_F93,7592,4994,F93,2,J&V Resguardo S.A.C.,COMPAÑIA MINERA ANTAMINA S.A.,Antamina Huarmey,SUPERVISOR SEGURIDAD 08 HRS L/D DÍA,2,7592,4994,F93,0,100.0,0,0,EXACTO
22949,17484, 95,6,J&V Resguardo S.A.C.,22949,17484, 95,0.16666666666666666,2025-01-01,1,22949_17484_ 95,,,,0,,,,,,22949,17484, 95,,,0,0,FALTA
82313,14646, 41,1,J&V Resguardo S.A.C.,82313,14646, 41,0.5,2020-06-01,1,82313_14646_ 41,,,,0,,,,,,82313,14646, 41,,,0,0,FALTA
23085,675, 95,6,J&V Resguardo S.A.C.,23085,675, 95,0.16666666666666666,2019-07-01,1,23085_675_ 95,,,,0,,,,,,23085,675, 95,,,0,0,FALTA
82747,4105, 48,2,J&V Resguardo S.A.C.,82747,4105, 48,0.0,2020-05-16,2,82747_4105_ 48,,,,0,,,,,,82747,4105, 48,,,0,0,FALTA
,10722, 95,2,J&V Resguardo S.A.C.,,10722, 95,0.16666666666666666,2017-02-01,1,,,,,0,,,,,,,10722, 95,,,0,0,FALTA
113522,10717, 95,2,J&V Resguardo S.A.C.,113522,10717, 95,0.16666666666666666,2017-02-01,1,113522_10717_ 95,,,,0,,,,,,113522,10717, 95,,,0,0,FALTA
82313,19647, 95,4,J&V Resguardo S.A.C.,82313,19647, 95,0.5,2025-03-01,2,82313_19647_ 95,,,,0,,,,,,82313,19647, 95,,,0,0,FALTA
24097,1759, 41,1,J&V Resguardo S.A.C.,24097,1759, 41,0.16666666666666666,2024-11-01,1,24097_1759_ 41,,,,0,,,,,,24097,1759, 41,,,0,0,FALTA
23597,8880, 95,2,J&V Resguardo S.A.C.,23597,8880, 95,0.16666666666666666,2016-03-01,1,23597_8880_ 95,,,,0,,,,,,23597,8880, 95,,,0,0,FALTA
11134,1818, 95,2,J&V Resguardo S.A.C.,11134,1818, 95,0.16666666666666666,2016-08-01,1,11134_1818_ 95,,,,0,,,,,,11134,1818, 95,,,0,0,FALTA
8795,999, 53,2,J&V Resguardo S.A.C.,8795,999, 53,0.0,2020-04-26,2,8795_999_ 53,,,,0,,,,,,8795,999, 53,,,0,0,FALTA
117496,26632, 41,2,J&V Resguardo S.A.C.,117496,26632, 41,0.16666666666666666,2025-05-09,2,117496_26632_ 41,,,,0,,,,,,117496,26632, 41,,,0,0,FALTA
91662,4893, 41,18,J&V Resguardo S.A.C.,91662,4893, 41,0.16666666666666666,2025-05-06,4,91662_4893_ 41,,,,0,,,,,,91662,4893, 41,,,0,0,FALTA
153916,21922,152,1,J&V Resguardo S.A.C.,153916,21922,152,0.16666666666666666,2022-07-01,1,153916_21922_152,153916,21922,152,2,J&V Resguardo S.A.C.,OWENS-ILLINOIS PERU S.A.,Owens Sede Callao,SUPERVISOR SEGURIDAD 12 HRS L/D NOCHE,2,153916,21922,152,1,200.0,0,1,SOBRECARGA
55081,22668,Q26,1,J&V Resguardo S.A.C.,55081,22668,Q26,0.0,2025-04-21,1,55081_22668_Q26,55081,22668,Q26,1,J&V Resguardo S.A.C.,MAERSK LOGISTICS & SERVICES PERU S.A.,APM Inland Megacentro Industrial Lurín,AGENTE SEGURIDAD 09 HRS L/S (TARDE),1,55081,22668,Q26,0,100.0,0,0,EXACTO
158278,22808, 95,2,J&V Resguardo S.A.C.,158278,22808, 95,0.16666666666666666,2023-02-01,1,158278_22808_ 95,,,,0,,,,,,158278,22808, 95,,,0,0,FALTA
75598,2578,106,2,J&V Resguardo S.A.C.,75598,2578,106,0.16666666666666666,2020-03-20,1,75598_2578_106,75598,2578,106,2,J&V Resguardo S.A.C.,"CENTRO PERUANO DE AUDICION, LENGUAJE Y APRENDIZAJE CPAL",CPAL Martin Pizarro Surco,JEFE DE GRUPO 24 HRS L/D,2,75598,2578,106,0,100.0,0,0,EXACTO
108201,9476,460,6,J&V Resguardo S.A.C.,108201,9476,460,0.5,2019-12-01,1,108201_9476_460,108201,9476,460,10,J&V Resguardo S.A.C.,TERMINAL INTERNACIONAL DEL SUR S.A.,Tisur Planta Matarani,OPERADOR CENTRO CONTROL 24 HRS L/D (3 TURNOS),10,108201,9476,460,4,166.67,0,4,SOBRECARGA
125953,13364,I98,1,J&V Resguardo S.A.C.,125953,13364,I98,0.16666666666666666,2025-05-06,1,125953_13364_I98,,,,0,,,,,,125953,13364,I98,,,0,0,FALTA
72263,3396, 95,10,J&V Resguardo S.A.C.,72263,3396, 95,0.16666666666666666,2012-12-03,2,72263_3396_ 95,,,,0,,,,,,72263,3396, 95,,,0,0,FALTA
7409,3421, 18,8,J&V Resguardo S.A.C.,7409,3421, 18,0.0,2025-01-01,2,7409_3421_ 18,,,,0,,,,,,7409,3421, 18,,,0,0,FALTA
54550,25944,F36,2,Liderman Servicios S.A.C.,54550,25944,F36,0.16666666666666666,2024-09-16,2,54550_25944_F36,54550,25944,F36,2,Liderman Servicios S.A.C.,HIPERMERCADOS TOTTUS S.A.,Tottus Crillón Lima Parking,AGENTE PARKING 08 HRS L/D DÍA,2,54550,25944,F36,0,100.0,0,0,EXACTO
55950,26613, 95,2,J&V Resguardo S.A.C.,55950,26613, 95,0.16666666666666666,2025-05-02,1,55950_26613_ 95,,,,0,,,,,,55950,26613, 95,,,0,0,FALTA
67486,25997,004,1,J&V Resguardo S.A.C.,67486,25997,004,0.5,2024-09-21,1,67486_25997_004,,,,0,,,,,,67486,25997,004,,,0,0,FALTA
113303,10246, 41,1,J&V Resguardo S.A.C.,113303,10246, 41,0.16666666666666666,2016-12-01,1,113303_10246_ 41,,,,0,,,,,,113303,10246, 41,,,0,0,FALTA
9463,21205, 95,2,J&V Resguardo S.A.C.,9463,21205, 95,0.16666666666666666,2022-01-01,1,9463_21205_ 95,,,,0,,,,,,9463,21205, 95,,,0,0,FALTA
7139,14186,Q00,1,J&V Resguardo S.A.C.,7139,14186,Q00,0.0,2024-11-29,1,7139_14186_Q00,7139,14186,Q00,1,J&V Resguardo S.A.C.,BANCO DE CREDITO DEL PERU,BCP Operador Miraflores 1er Grupo,ANALISTA DE INSPECCIÓN DE FRAUDE JUNIOR 08 HRS L/V DIA,1,7139,14186,Q00,0,100.0,0,0,EXACTO
60191,1240, 95,4,J&V Resguardo S.A.C.,60191,1240, 95,0.16666666666666666,2008-09-01,1,60191_1240_ 95,,,,0,,,,,,60191,1240, 95,,,0,0,FALTA
82747,3210, 95,4,J&V Resguardo S.A.C.,82747,3210, 95,0.16666666666666666,2012-01-01,1,82747_3210_ 95,,,,0,,,,,,82747,3210, 95,,,0,0,FALTA
