Compañía,Cliente,Unidad,Servicio,F. Inicio,Fecha Fin,Personal_Real,Personal_Estimado,Personal_Base,Factor_Promedio,Descanseros_Total,Cobertura_Total_Pct,Cobertura_Diferencial,Personal_Faltante,Personal_Sobrante,Eficiencia_Asignacion_Pct,Estado_Asignacion
J&V Resguardo S.A.C.,23544,3111,42,2020-03-25,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,150569,21310,519,2022-02-03,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,90912,5058,95,2014-05-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,24549,9066,Q15,2025-01-21,2099-12-31,3,11.67,10,0.16666666666666666,1.6666666666666665,25.71,-8.67,8.67,0.0,100.0,FALTA
J&V Resguardo S.A.C.,,9708,515,2016-08-01,2099-12-31,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,56948,1466,42,2025-01-28,2099-12-31,6,1.17,1,0.16666666666666666,0.16666666666666666,512.82,4.83,0.0,4.83,19.5,SOBRECARGA
J&V Resguardo S.A.C.,70588,25065,882,2024-04-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,77526,3052,95,2011-11-23,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,7592,5129,118,2023-10-27,2099-12-31,3,1.0,1,0.0,0.0,300.0,2.0,0.0,2.0,33.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,7044,26456,476,2025-05-27,2025-05-29,0,2.33,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,70588,22610,097,2024-04-01,2099-12-31,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,56951,12888,446,2021-11-23,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
Liderman Servicios S.A.C.,54550,22988,F35,2023-04-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
Liderman Servicios S.A.C.,54550,25956,L39,2025-02-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,54554,3824,C57,2025-05-21,2025-05-23,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,23418,22405,41,2025-05-02,2025-05-03,0,9.33,8,0.16666666666666666,1.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,75608,2665,460,2020-11-01,2099-12-31,7,3.5,3,0.16666666666666666,0.5,200.0,3.5,0.0,3.5,50.0,SOBRECARGA
J&V Resguardo S.A.C.,23649,357,808,2024-05-06,2099-12-31,0,0.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,82747,3363,53,2020-06-01,2099-12-31,5,2.0,2,0.0,0.0,250.0,3.0,0.0,3.0,40.0,SOBRECARGA
J&V Resguardo S.A.C.,85652,1694,95,2022-05-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,22931,10459,95,2006-01-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,75979,2737,37,2025-03-23,2099-12-31,0,0.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,70588,13578,374,2025-05-16,2025-05-17,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo Selva S.A.C.,159297,22888,113,2023-03-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,93617,5028,42,2020-05-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,7196,24599,K31,2024-01-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,86429,22653,42,2025-05-17,2025-05-17,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,56913,19737,95,2021-03-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,105587,8953,M10,2023-05-02,2099-12-31,1,2.0,2,0.0,0.0,50.0,-1.0,1.0,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,67486,25997,42,2024-09-21,2099-12-31,2,1.5,1,0.5,0.5,133.33,0.5,0.0,0.5,75.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,82747,3367,106,2012-11-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,75608,2667,95,2011-08-01,2099-12-31,11,4.67,4,0.16666666666666666,0.6666666666666666,235.55,6.33,0.0,6.33,42.45,SOBRECARGA
J&V Resguardo S.A.C.,72395,2288,694,2016-02-10,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,8330,23841,95,2023-10-16,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,60457,1249,42,2020-10-17,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,89419,20294,95,2025-04-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,153916,21922,95,2025-02-28,2099-12-31,7,4.67,4,0.16666666666666666,0.6666666666666666,149.89,2.33,0.0,2.33,66.71,SOBRECARGA
J&V Resguardo S.A.C.,70588,2165,95,2020-12-05,2099-12-31,5,2.33,2,0.16666666666666666,0.3333333333333333,214.59,2.67,0.0,2.67,46.6,SOBRECARGA
J&V Resguardo S.A.C.,7034,14038,95,2022-03-02,2099-12-31,8,7.0,6,0.16666666666666666,1.0,114.29,1.0,0.0,1.0,87.5,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,90912,5100,95,2014-05-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
Liderman Servicios S.A.C.,54550,25970,L58,2024-09-16,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,105650,8969,95,2016-01-04,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,57474,15087,95,2021-07-01,2099-12-31,7,7.0,6,0.16666666666666666,1.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,,10354,41,2022-02-18,2099-12-31,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,66965,22931,95,2023-09-30,2099-12-31,6,2.33,2,0.16666666666666666,0.3333333333333333,257.51,3.67,0.0,3.67,38.83,SOBRECARGA
J&V Resguardo S.A.C.,9463,26498,41,2025-05-21,2025-05-31,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,80843,26657,G24,2025-01-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,55024,21156,48,2022-11-07,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,62007,22379,95,2022-09-01,2099-12-31,9,7.0,6,0.16666666666666666,1.0,128.57,2.0,0.0,2.0,77.78,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,62594,22983,L95,2025-05-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,56498,20191,48,2025-04-14,2025-06-18,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,67379,1816,48,2010-04-15,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,99112,7731,005,2018-10-01,2099-12-31,0,2.33,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,22801,26404,48,2025-02-24,2099-12-31,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,133688,15419,95,2019-08-03,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,61262,14672,165,2019-05-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,10864,847,60,2025-03-03,2025-05-17,3,1.0,1,0.0,0.0,300.0,2.0,0.0,2.0,33.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,54550,8256,41,2025-03-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,75608,2665,95,2025-04-22,2099-12-31,29,2.33,2,0.16666666666666666,0.3333333333333333,1244.64,26.67,0.0,26.67,8.03,SOBRECARGA
J&V Resguardo S.A.C.,104278,8907,95,2016-02-08,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,91662,4893,41,2025-05-07,2025-05-07,0,3.5,3,0.16666666666666666,0.5,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,70588,13236,95,2023-08-01,2099-12-31,5,2.33,2,0.16666666666666666,0.3333333333333333,214.59,2.67,0.0,2.67,46.6,SOBRECARGA
J&V Resguardo S.A.C.,23444,93,95,2014-11-01,2099-12-31,10,2.33,2,0.16666666666666666,0.3333333333333333,429.18,7.67,0.0,7.67,23.3,SOBRECARGA
J&V Resguardo S.A.C.,7139,24646,J00,2025-05-16,2025-05-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,111643,18382,41,2020-07-01,2099-12-31,2,1.17,1,0.16666666666666666,0.16666666666666666,170.94,0.83,0.0,0.83,58.5,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,9463,26648,42,2025-05-09,2025-05-09,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,77526,4103,106,2024-05-05,2099-12-31,2,3.0,2,0.5,1.0,66.67,-1.0,1.0,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,144619,19921,113,2021-04-20,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,66965,23067,41,2025-05-11,2025-05-11,1,3.5,3,0.16666666666666666,0.5,28.57,-2.5,2.5,0.0,100.0,FALTA
J&V Resguardo S.A.C.,102591,8355,41,2024-03-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,62594,20171,106,2025-05-01,2099-12-31,14,15.0,10,0.5,5.0,93.33,-1.0,1.0,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,89419,20309,95,2025-04-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,23418,22405,41,2025-04-30,2025-05-01,0,7.0,6,0.16666666666666666,1.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,59493,17647,48,2025-01-13,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,24467,247,351,2022-05-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,120215,11843,95,2021-09-01,2099-12-31,4,4.67,4,0.16666666666666666,0.6666666666666666,85.65,-0.67,0.67,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,61605,1416,95,2020-08-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo Selva S.A.C.,110440,26177,95,2024-09-01,2099-12-31,12,12.0,8,0.5,4.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,10864,847,60,2025-02-17,2025-05-17,3,2.0,2,0.0,0.0,150.0,1.0,0.0,1.0,66.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,103748,8597,95,2022-05-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,99927,15421,95,2019-08-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,158229,23533,95,2020-10-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,117232,11009,978,2020-06-01,2099-12-31,1,4.0,2,1.0,2.0,25.0,-3.0,3.0,0.0,100.0,FALTA
J&V Resguardo S.A.C.,23514,94,20,2022-05-03,2099-12-31,2,1.0,1,0.0,0.0,200.0,1.0,0.0,1.0,50.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,82747,4124,95,2013-07-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,7783,25566,42,2024-06-08,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,147836,20919,42,2023-10-05,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,70948,2186,95,2012-07-01,2099-12-31,5,2.33,2,0.16666666666666666,0.3333333333333333,214.59,2.67,0.0,2.67,46.6,SOBRECARGA
J&V Resguardo S.A.C.,113931,13063,42,2024-04-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,66303,1751,D85,2024-01-01,2025-05-02,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,55081,25542,B54,2024-05-01,2099-12-31,5,3.0,2,0.5,1.0,166.67,2.0,0.0,2.0,60.0,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,75979,6554,95,2022-05-01,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,126600,17554,N93,2024-01-01,2099-12-31,1,1.5,1,0.5,0.5,66.67,-0.5,0.5,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,93917,5072,95,2014-04-30,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,55026,931,106,2022-05-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,112332,11033,95,2017-03-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,125009,14129,42,2018-12-31,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,141493,19322,95,2020-11-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,12526,20144,004,2021-08-13,2099-12-31,0,1.5,1,0.5,0.5,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,158229,23531,080,2023-02-06,2099-12-31,0,1.15,1,0.15384615384615385,0.15384615384615385,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,7139,23449,95,2023-07-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,22949,20956,156,2021-10-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,54554,3808,16,2025-05-31,2025-05-31,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,23707,110,95,2020-03-18,2099-12-31,6,2.33,2,0.16666666666666666,0.3333333333333333,257.51,3.67,0.0,3.67,38.83,SOBRECARGA
J&V Resguardo S.A.C.,173925,26499,42,2025-03-25,2025-05-24,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,22995,26504,95,2023-08-01,2099-12-31,8,2.33,2,0.16666666666666666,0.3333333333333333,343.35,5.67,0.0,5.67,29.12,SOBRECARGA
J&V Resguardo S.A.C.,66110,12775,95,2018-03-15,2099-12-31,3,3.0,2,0.5,1.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,22743,8925,42,2025-05-17,2025-05-18,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,68514,2497,95,2015-12-04,2099-12-31,4,4.67,4,0.16666666666666666,0.6666666666666666,85.65,-0.67,0.67,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,22801,23042,42,2023-08-04,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
Liderman Servicios S.A.C.,54550,25961,L58,2024-09-16,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,75973,26685,60,2025-04-14,2099-12-31,0,1.0,1,0.0,0.0,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,59493,19539,374,2025-01-01,2099-12-31,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,97938,17908,95,2020-03-01,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,98665,26019,P40,2024-10-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,65770,20301,95,2025-05-01,2099-12-31,9,8.4,6,0.16666666666666666,2.4000000000000004,107.14,0.6,0.0,0.6,93.33,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,22995,26502,080,2025-02-01,2025-05-06,0,1.15,1,0.15384615384615385,0.15384615384615385,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,67887,25862,42,2025-05-28,2025-05-28,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,23001,26424,882,2025-03-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,124018,19519,95,2020-12-15,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,8795,3188,95,2017-09-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,77667,19000,080,2023-03-01,2099-12-31,0,1.15,1,0.15384615384615385,0.15384615384615385,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,106658,25031,42,2025-02-01,2029-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,7592,10950,F97,2021-11-01,2099-12-31,9,18.67,16,0.16666666666666666,2.6666666666666665,48.21,-9.67,9.67,0.0,100.0,FALTA
J&V Resguardo S.A.C.,70588,13240,882,2018-09-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,23649,1685,092,2014-01-01,2099-12-31,0,2.33,2,0.16666666666666666,0.3333333333333333,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,165146,23620,95,2023-07-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,23649,19344,386,2020-11-07,2099-12-31,0,0.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,88625,20448,113,2021-07-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,161437,24640,17,2024-02-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,111212,21774,23,2025-05-19,2025-05-20,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,24546,17819,95,2020-02-15,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,79130,2954,398,2022-10-01,2099-12-31,3,3.0,2,0.5,1.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,111548,13225,95,2024-12-16,2099-12-31,6,2.33,2,0.16666666666666666,0.3333333333333333,257.51,3.67,0.0,3.67,38.83,SOBRECARGA
J&V Resguardo S.A.C.,62722,22831,48,2024-08-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,64990,22585,16,2025-05-06,2025-05-08,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,7242,17403,41,2025-01-01,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,63394,24415,519,2025-04-05,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,101900,8233,106,2022-05-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,23418,7803,95,2024-05-01,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,72263,8069,113,2015-11-01,2099-12-31,3,2.33,2,0.16666666666666666,0.3333333333333333,128.76,0.67,0.0,0.67,77.67,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,75608,2667,95,2023-08-03,2099-12-31,11,2.33,2,0.16666666666666666,0.3333333333333333,472.1,8.67,0.0,8.67,21.18,SOBRECARGA
J&V Resguardo S.A.C.,62594,8910,Q40,2025-05-01,2099-12-31,1,1.5,1,0.5,0.5,66.67,-0.5,0.5,0.0,100.0,FALTA_LEVE
Liderman Servicios S.A.C.,108939,20925,K76,2022-09-22,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,7904,25145,59,2024-04-22,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,24449,22425,42,2025-05-02,2025-05-02,0,1.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
J&V Resguardo S.A.C.,72263,8069,95,2015-11-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,78042,4418,I51,2021-09-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,159033,24653,53,2024-02-01,2099-12-31,1,1.0,1,0.0,0.0,100.0,0.0,0.0,0.0,100.0,EXACTO
J&V Resguardo S.A.C.,23001,26415,95,2025-03-01,2099-12-31,5,4.67,4,0.16666666666666666,0.6666666666666666,107.07,0.33,0.0,0.33,93.4,SOBRECARGA_LEVE
J&V Resguardo S.A.C.,75979,17246,42,2024-12-14,2099-12-31,1,1.17,1,0.16666666666666666,0.16666666666666666,85.47,-0.17,0.17,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,62544,21912,106,2024-07-01,2099-12-31,2,2.33,2,0.16666666666666666,0.3333333333333333,85.84,-0.33,0.33,0.0,100.0,FALTA_LEVE
J&V Resguardo S.A.C.,99042,23164,I75,2022-03-12,2099-12-31,0,0.17,1,0.16666666666666666,0.16666666666666666,,,0.0,0.0,0.0,NO_PLANIFICADO
