Cliente_Codigo;Unidad_Codigo;Servicio_Codigo;Personal_Real;Personal_Estimado;Diferencia;Cobertura_Pct;Estado;Es_Numerico;Longitud_Codigo
60191;25077;95;2;0;;0;SIN_DATOS;60191;5
147488;23646;41;1;0;;0;SIN_DATOS;147488;6
70948;2185;30;1;0;;0;SIN_DATOS;70948;5
111548;10989;95;6;0;;0;SIN_DATOS;111548;6
128994;14035;95;3;0;;0;SIN_DATOS;128994;6
143212;21985;95;2;0;;0;SIN_DATOS;143212;6
64990;19910;26;1;0;;0;SIN_DATOS;64990;5
89419;26277;41;1;0;;0;SIN_DATOS;89419;5
82747;17234;48;1;0;;0;SIN_DATOS;82747;5
117232;14869;16;24;0;;0;SIN_DATOS;117232;6
108413;9880;42;4;0;;0;SIN_DATOS;108413;6
135708;23438;95;3;0;;0;SIN_DATOS;135708;6
85652;15038;42;2;0;;0;SIN_DATOS;85652;5
8330;23873;42;1;0;;0;SIN_DATOS;8330;4
111548;9912;95;2;0;;0;SIN_DATOS;111548;6
23000;423;95;3;0;;0;SIN_DATOS;23000;5
82747;3206;95;3;0;;0;SIN_DATOS;82747;5
56913;19721;95;3;0;;0;SIN_DATOS;56913;5
24097;1759;83;1;0;;0;SIN_DATOS;24097;5
140625;18434;41;1;0;;0;SIN_DATOS;140625;6
7409;3422;41;1;0;;0;SIN_DATOS;7409;4
8795;3184;95;2;0;;0;SIN_DATOS;8795;4
64990;9585;26;1;0;;0;SIN_DATOS;64990;5
84045;26356;95;2;0;;0;SIN_DATOS;84045;5
26130;26130;95;2;0;;0;SIN_DATOS;26130;5
143212;19633;95;6;0;;0;SIN_DATOS;143212;6
128110;23717;95;2;0;;0;SIN_DATOS;128110;6
11134;1818;95;2;0;;0;SIN_DATOS;11134;5
72182;3593;53;1;0;;0;SIN_DATOS;72182;5
128110;23718;95;3;0;;0;SIN_DATOS;128110;6
59221;1543;95;3;0;;0;SIN_DATOS;59221;5
59493;17651;18;3;0;;0;SIN_DATOS;59493;5
55024;21156;95;7;0;;0;SIN_DATOS;55024;5
124017;14151;48;1;0;;0;SIN_DATOS;124017;6
7006;16453;42;1;0;;0;SIN_DATOS;7006;4
133200;15142;95;2;0;;0;SIN_DATOS;133200;6
107109;9260;95;3;0;;0;SIN_DATOS;107109;6
61262;14686;95;4;0;;0;SIN_DATOS;61262;5
145649;20039;48;1;0;;0;SIN_DATOS;145649;6
59493;17638;48;2;0;;0;SIN_DATOS;59493;5
7163;26697;95;2;0;;0;SIN_DATOS;7163;4
57387;13161;41;1;0;;0;SIN_DATOS;57387;5
206688;26528;95;2;0;;0;SIN_DATOS;206688;6
7242;17405;41;2;0;;0;SIN_DATOS;7242;4
56948;26321;42;1;0;;0;SIN_DATOS;56948;5
7034;26262;42;1;0;;0;SIN_DATOS;7034;4
108413;19337;95;2;0;;0;SIN_DATOS;108413;6
9463;22021;95;5;0;;0;SIN_DATOS;9463;4
7783;25564;42;5;0;;0;SIN_DATOS;7783;4
9463;25674;59;1;0;;0;SIN_DATOS;9463;4
24097;4328;24;2;0;;0;SIN_DATOS;24097;5
68514;2333;95;3;0;;0;SIN_DATOS;68514;5
124018;19519;42;1;0;;0;SIN_DATOS;124018;6
22776;15129;95;3;0;;0;SIN_DATOS;22776;5
121313;12465;48;2;0;;0;SIN_DATOS;121313;6
58098;1874;41;1;0;;0;SIN_DATOS;58098;5
120215;15095;95;10;0;;0;SIN_DATOS;120215;6
22949;17493;95;3;0;;0;SIN_DATOS;22949;5
22949;17248;95;5;0;;0;SIN_DATOS;22949;5
7409;3420;41;11;0;;0;SIN_DATOS;7409;4
107120;9273;95;2;0;;0;SIN_DATOS;107120;6
125953;23437;95;3;0;;0;SIN_DATOS;125953;6
142378;22637;48;1;0;;0;SIN_DATOS;142378;6
9463;22028;59;1;0;;0;SIN_DATOS;9463;4
72182;3593;11;2;0;;0;SIN_DATOS;72182;5
130578;14541;95;2;0;;0;SIN_DATOS;130578;6
8330;23855;95;3;0;;0;SIN_DATOS;8330;4
22888;370;41;1;0;;0;SIN_DATOS;22888;5
23001;26419;95;5;0;;0;SIN_DATOS;23001;5
153921;21925;48;2;0;;0;SIN_DATOS;153921;6
126871;13531;42;1;0;;0;SIN_DATOS;126871;6
22995;26504;42;1;0;;0;SIN_DATOS;22995;5
19389;19389;95;27;0;;0;SIN_DATOS;19389;5
68590;20033;95;64;0;;0;SIN_DATOS;68590;5
24546;17819;95;3;0;;0;SIN_DATOS;24546;5
23649;19345;95;3;0;;0;SIN_DATOS;23649;5
106877;25824;95;2;0;;0;SIN_DATOS;106877;6
228415;26631;95;9;0;;0;SIN_DATOS;228415;6
85661;3369;53;1;0;;0;SIN_DATOS;85661;5
111548;19876;95;1;0;;0;SIN_DATOS;111548;6
56913;19702;95;5;0;;0;SIN_DATOS;56913;5
119242;11752;95;7;0;;0;SIN_DATOS;119242;6
85652;13459;53;3;0;;0;SIN_DATOS;85652;5
7409;6633;18;5;0;;0;SIN_DATOS;7409;4
67486;8176;95;2;0;;0;SIN_DATOS;67486;5
90912;5093;95;3;0;;0;SIN_DATOS;90912;5
7034;26262;41;2;0;;0;SIN_DATOS;7034;4
56948;1471;42;5;0;;0;SIN_DATOS;56948;5
9463;22040;59;1;0;;0;SIN_DATOS;9463;4
133200;15143;95;3;0;;0;SIN_DATOS;133200;6
73398;17320;95;5;0;;0;SIN_DATOS;73398;5
23649;832;42;1;0;;0;SIN_DATOS;23649;5
24308;155;95;5;0;;0;SIN_DATOS;24308;5
119242;11750;80;1;0;;0;SIN_DATOS;119242;6
59079;1184;42;2;0;;0;SIN_DATOS;59079;5
59493;19539;16;1;0;;0;SIN_DATOS;59493;5
111643;18386;41;1;0;;0;SIN_DATOS;111643;6
7006;16481;42;1;0;;0;SIN_DATOS;7006;4
126664;13485;97;1;0;;0;SIN_DATOS;126664;6
24549;9382;95;13;0;;0;SIN_DATOS;24549;5
7242;21568;95;3;0;;0;SIN_DATOS;7242;4
111643;18386;95;2;0;;0;SIN_DATOS;111643;6
111643;18388;95;3;0;;0;SIN_DATOS;111643;6
154886;22159;95;9;0;;0;SIN_DATOS;154886;6
153470;21825;95;3;0;;0;SIN_DATOS;153470;6
61262;14667;95;3;0;;0;SIN_DATOS;61262;5
70588;13231;95;6;0;;0;SIN_DATOS;70588;5
156008;26711;95;1;0;;0;SIN_DATOS;156008;6
9463;21205;95;3;0;;0;SIN_DATOS;9463;4
98665;7871;95;5;0;;0;SIN_DATOS;98665;5
64608;1881;48;1;0;;0;SIN_DATOS;64608;5
8795;19889;42;2;0;;0;SIN_DATOS;8795;4
82313;17940;95;6;0;;0;SIN_DATOS;82313;5
93918;5159;41;1;0;;0;SIN_DATOS;93918;5
22776;15102;95;2;0;;0;SIN_DATOS;22776;5
85170;19692;95;2;0;;0;SIN_DATOS;85170;5
98665;7863;48;1;0;;0;SIN_DATOS;98665;5
120289;13896;48;1;0;;0;SIN_DATOS;120289;6
203052;25868;95;2;0;;0;SIN_DATOS;203052;6
93918;5162;95;2;0;;0;SIN_DATOS;93918;5
22949;17484;95;8;0;;0;SIN_DATOS;22949;5
7214;15586;95;1;0;;0;SIN_DATOS;7214;4
111643;22748;20;1;0;;0;SIN_DATOS;111643;6
98454;13411;95;11;0;;0;SIN_DATOS;98454;5
143990;25055;95;2;0;;0;SIN_DATOS;143990;6
75845;6584;42;1;0;;0;SIN_DATOS;75845;5
19389;19389;113;4;0;;0;SIN_DATOS;19389;5
68953;1950;95;5;0;;0;SIN_DATOS;68953;5
23085;18473;95;2;0;;0;SIN_DATOS;23085;5
89419;20263;95;2;0;;0;SIN_DATOS;89419;5
7044;7540;42;1;0;;0;SIN_DATOS;7044;4
94445;26054;95;2;0;;0;SIN_DATOS;94445;5
104703;8861;95;5;0;;0;SIN_DATOS;104703;6
161360;23045;95;2;0;;0;SIN_DATOS;161360;6
7214;15567;95;1;0;;0;SIN_DATOS;7214;4
81865;26393;95;3;0;;0;SIN_DATOS;81865;5
85170;19687;95;5;0;;0;SIN_DATOS;85170;5
56948;1465;42;6;0;;0;SIN_DATOS;56948;5
134103;25666;95;2;0;;0;SIN_DATOS;134103;6
59493;9521;95;4;0;;0;SIN_DATOS;59493;5
65770;20316;95;2;0;;0;SIN_DATOS;65770;5
64608;26441;48;1;0;;0;SIN_DATOS;64608;5
23649;25788;95;4;0;;0;SIN_DATOS;23649;5
7034;2619;95;10;0;;0;SIN_DATOS;7034;4
64608;11667;95;2;0;;0;SIN_DATOS;64608;5
104278;8907;95;2;0;;0;SIN_DATOS;104278;6
98665;7870;64;1;0;;0;SIN_DATOS;98665;5
102591;17874;16;1;0;;0;SIN_DATOS;102591;6
135881;16364;95;2;0;;0;SIN_DATOS;135881;6
107113;24540;42;2;0;;0;SIN_DATOS;107113;6
7163;26694;95;2;0;;0;SIN_DATOS;7163;4
58113;3959;53;1;0;;0;SIN_DATOS;58113;5
156823;22603;95;10;0;;0;SIN_DATOS;156823;6
8330;23843;53;2;0;;0;SIN_DATOS;8330;4
155450;22214;42;1;0;;0;SIN_DATOS;155450;6
55024;21170;95;19;0;;0;SIN_DATOS;55024;5
59077;2581;41;1;0;;0;SIN_DATOS;59077;5
7214;15509;95;1;0;;0;SIN_DATOS;7214;4
102591;8355;26;1;0;;0;SIN_DATOS;102591;6
85536;23977;18;1;0;;0;SIN_DATOS;85536;5
55024;21170;48;15;0;;0;SIN_DATOS;55024;5
83736;26664;95;11;0;;0;SIN_DATOS;83736;5
98665;9897;95;1;0;;0;SIN_DATOS;98665;5
22949;20956;42;2;0;;0;SIN_DATOS;22949;5
108413;9571;41;7;0;;0;SIN_DATOS;108413;6
64990;2004;26;1;0;;0;SIN_DATOS;64990;5
64990;9625;26;1;0;;0;SIN_DATOS;64990;5
101799;8215;95;2;0;;0;SIN_DATOS;101799;6
22931;1219;53;2;0;;0;SIN_DATOS;22931;5
87857;26569;48;1;0;;0;SIN_DATOS;87857;5
74359;2561;95;3;0;;0;SIN_DATOS;74359;5
7006;16473;95;2;0;;0;SIN_DATOS;7006;4
66965;23067;41;1;0;;0;SIN_DATOS;66965;5
7409;3419;18;7;0;;0;SIN_DATOS;7409;4
106877;25750;95;8;0;;0;SIN_DATOS;106877;6
9463;22031;59;2;0;;0;SIN_DATOS;9463;4
131386;14714;95;2;0;;0;SIN_DATOS;131386;6
11883;25060;29;1;0;;0;SIN_DATOS;11883;5
8330;23848;95;2;0;;0;SIN_DATOS;8330;4
62007;22378;42;1;0;;0;SIN_DATOS;62007;5
64608;26444;48;1;0;;0;SIN_DATOS;64608;5
62594;1404;48;1;0;;0;SIN_DATOS;62594;5
23649;15107;80;6;0;;0;SIN_DATOS;23649;5
7044;17137;95;4;0;;0;SIN_DATOS;7044;4
111548;9895;95;2;0;;0;SIN_DATOS;111548;6
22801;23037;643;1;0;;0;SIN_DATOS;22801;5
77662;12477;95;2;0;;0;SIN_DATOS;77662;5
24449;246;28;3;0;;0;SIN_DATOS;24449;5
24467;247;95;5;0;;0;SIN_DATOS;24467;5
131380;23097;95;3;0;;0;SIN_DATOS;131380;6
126600;25983;95;2;0;;0;SIN_DATOS;126600;6
112332;13454;95;2;0;;0;SIN_DATOS;112332;6
75604;2600;95;5;0;;0;SIN_DATOS;75604;5
77667;18966;95;14;0;;0;SIN_DATOS;77667;5
158278;22811;95;1;0;;0;SIN_DATOS;158278;6
23418;1143;83;1;0;;0;SIN_DATOS;23418;5
23514;94;42;3;0;;0;SIN_DATOS;23514;5
9492;9492;97;1;0;;0;SIN_DATOS;9492;4
9131;19898;80;2;0;;0;SIN_DATOS;9131;4
168941;24418;42;2;0;;0;SIN_DATOS;168941;6
125953;13365;95;1;0;;0;SIN_DATOS;125953;6
153728;21873;95;2;0;;0;SIN_DATOS;153728;6
99091;23656;42;1;0;;0;SIN_DATOS;99091;5
56498;1622;95;4;0;;0;SIN_DATOS;56498;5
59221;4970;95;2;0;;0;SIN_DATOS;59221;5
66944;12351;95;2;0;;0;SIN_DATOS;66944;5
57474;15087;48;8;0;;0;SIN_DATOS;57474;5
111633;23348;48;1;0;;0;SIN_DATOS;111633;6
187115;25068;42;1;0;;0;SIN_DATOS;187115;6
55026;931;48;1;0;;0;SIN_DATOS;55026;5
59077;2581;48;2;0;;0;SIN_DATOS;59077;5
111643;18379;41;1;0;;0;SIN_DATOS;111643;6
59493;17660;7;2;0;;0;SIN_DATOS;59493;5
75608;10843;95;2;0;;0;SIN_DATOS;75608;5
97718;7877;53;2;0;;0;SIN_DATOS;97718;5
56948;26321;8;1;0;;0;SIN_DATOS;56948;5
23973;20339;48;2;0;;0;SIN_DATOS;23973;5
23085;1057;95;3;0;;0;SIN_DATOS;23085;5
120215;11844;95;3;0;;0;SIN_DATOS;120215;6
111643;18400;95;3;0;;0;SIN_DATOS;111643;6
142092;23647;95;3;0;;0;SIN_DATOS;142092;6
67486;25997;42;2;0;;0;SIN_DATOS;67486;5
137117;17422;41;1;0;;0;SIN_DATOS;137117;6
64432;2591;95;7;0;;0;SIN_DATOS;64432;5
8330;23829;95;2;0;;0;SIN_DATOS;8330;4
23085;3302;95;2;0;;0;SIN_DATOS;23085;5
141182;18941;26;2;0;;0;SIN_DATOS;141182;6
59493;17654;48;4;0;;0;SIN_DATOS;59493;5
9463;17737;59;1;0;;0;SIN_DATOS;9463;4
7783;25564;41;5;0;;0;SIN_DATOS;7783;4
11883;25063;29;1;0;;0;SIN_DATOS;11883;5
24546;19346;95;15;0;;0;SIN_DATOS;24546;5
63449;3082;95;5;0;;0;SIN_DATOS;63449;5
88625;20448;18;2;0;;0;SIN_DATOS;88625;5
23649;1458;41;1;0;;0;SIN_DATOS;23649;5
55081;9764;95;7;0;;0;SIN_DATOS;55081;5
61262;14669;95;3;0;;0;SIN_DATOS;61262;5
7592;26317;16;3;0;;0;SIN_DATOS;7592;4
68514;1915;95;3;0;;0;SIN_DATOS;68514;5
24549;26382;95;7;0;;0;SIN_DATOS;24549;5
8330;23875;42;2;0;;0;SIN_DATOS;8330;4
65227;25012;95;2;0;;0;SIN_DATOS;65227;5
111643;18384;41;1;0;;0;SIN_DATOS;111643;6
68629;1924;42;2;0;;0;SIN_DATOS;68629;5
59493;9527;98;1;0;;0;SIN_DATOS;59493;5
75979;17810;42;1;0;;0;SIN_DATOS;75979;5
56913;19711;95;5;0;;0;SIN_DATOS;56913;5
7044;9442;95;2;0;;0;SIN_DATOS;7044;4
106877;25745;95;26;0;;0;SIN_DATOS;106877;6
112332;13499;48;1;0;;0;SIN_DATOS;112332;6
59493;17635;41;5;0;;0;SIN_DATOS;59493;5
154886;22159;18;1;0;;0;SIN_DATOS;154886;6
7214;15570;95;1;0;;0;SIN_DATOS;7214;4
69289;26665;42;1;0;;0;SIN_DATOS;69289;5
89419;20972;53;1;0;;0;SIN_DATOS;89419;5
22995;728;95;5;0;;0;SIN_DATOS;22995;5
7006;16468;42;1;0;;0;SIN_DATOS;7006;4
146130;20198;95;6;0;;0;SIN_DATOS;146130;6
89419;25614;80;2;0;;0;SIN_DATOS;89419;5
160085;22946;95;3;0;;0;SIN_DATOS;160085;6
56913;26024;95;1;0;;0;SIN_DATOS;56913;5
24449;246;26;1;0;;0;SIN_DATOS;24449;5
15837;15837;796;1;0;;0;SIN_DATOS;15837;5
64608;25024;95;2;0;;0;SIN_DATOS;64608;5
82747;3370;95;8;0;;0;SIN_DATOS;82747;5
111643;18385;41;1;0;;0;SIN_DATOS;111643;6
8795;999;53;3;0;;0;SIN_DATOS;8795;4
89419;20262;95;3;0;;0;SIN_DATOS;89419;5
7592;4992;16;74;0;;0;SIN_DATOS;7592;4
59079;1184;95;2;0;;0;SIN_DATOS;59079;5
84045;26708;95;2;0;;0;SIN_DATOS;84045;5
70588;13237;95;6;0;;0;SIN_DATOS;70588;5
24546;26542;95;3;0;;0;SIN_DATOS;24546;5
103280;8555;42;1;0;;0;SIN_DATOS;103280;6
23251;6575;95;2;0;;0;SIN_DATOS;23251;5
23973;2832;41;4;0;;0;SIN_DATOS;23973;5
123778;12917;95;4;0;;0;SIN_DATOS;123778;6
111548;26485;95;4;0;;0;SIN_DATOS;111548;6
25664;25664;G69;3;0;;0;SIN_DATOS;25664;5
79130;2954;96;15;0;;0;SIN_DATOS;79130;5
74359;26127;95;2;0;;0;SIN_DATOS;74359;5
97938;17906;48;1;0;;0;SIN_DATOS;97938;5
19390;19390;165;2;0;;0;SIN_DATOS;19390;5
9463;17743;59;1;0;;0;SIN_DATOS;9463;4
24449;23406;26;1;0;;0;SIN_DATOS;24449;5
143212;19632;95;7;0;;0;SIN_DATOS;143212;6
168941;24418;95;2;0;;0;SIN_DATOS;168941;6
56913;19710;42;2;0;;0;SIN_DATOS;56913;5
86429;21450;95;3;0;;0;SIN_DATOS;86429;5
136751;21829;95;2;0;;0;SIN_DATOS;136751;6
176426;26566;48;1;0;;0;SIN_DATOS;176426;6
99042;7986;41;1;0;;0;SIN_DATOS;99042;5
9463;22042;95;2;0;;0;SIN_DATOS;9463;4
22949;17481;95;7;0;;0;SIN_DATOS;22949;5
59077;2581;95;16;0;;0;SIN_DATOS;59077;5
62015;24667;99;4;0;;0;SIN_DATOS;62015;5
152598;22624;48;1;0;;0;SIN_DATOS;152598;6
22739;25659;95;8;0;;0;SIN_DATOS;22739;5
7214;15332;165;1;0;;0;SIN_DATOS;7214;4
7034;13549;95;8;0;;0;SIN_DATOS;7034;4
60776;25764;26;1;0;;0;SIN_DATOS;60776;5
22994;9145;53;1;0;;0;SIN_DATOS;22994;5
82747;3217;95;5;0;;0;SIN_DATOS;82747;5
22739;26261;98;1;0;;0;SIN_DATOS;22739;5
72182;7825;95;3;0;;0;SIN_DATOS;72182;5
153728;21919;95;2;0;;0;SIN_DATOS;153728;6
162743;26532;95;3;0;;0;SIN_DATOS;162743;6
97938;17906;95;3;0;;0;SIN_DATOS;97938;5
22801;23174;95;1;0;;0;SIN_DATOS;22801;5
81865;24445;69;1;0;;0;SIN_DATOS;81865;5
54554;607;53;1;0;;0;SIN_DATOS;54554;5
61262;14687;95;2;0;;0;SIN_DATOS;61262;5
71146;2608;53;1;0;;0;SIN_DATOS;71146;5
72263;8069;48;1;0;;0;SIN_DATOS;72263;5
77667;19009;42;1;0;;0;SIN_DATOS;77667;5
59493;17637;95;2;0;;0;SIN_DATOS;59493;5
75979;2739;42;1;0;;0;SIN_DATOS;75979;5
70588;13235;41;6;0;;0;SIN_DATOS;70588;5
69289;26667;95;11;0;;0;SIN_DATOS;69289;5
63181;7946;16;1;0;;0;SIN_DATOS;63181;5
7139;23449;95;3;0;;0;SIN_DATOS;7139;4
135347;16108;48;1;0;;0;SIN_DATOS;135347;6
124672;13125;42;2;0;;0;SIN_DATOS;124672;6
59493;17660;95;3;0;;0;SIN_DATOS;59493;5
62544;21912;53;1;0;;0;SIN_DATOS;62544;5
129902;14243;95;2;0;;0;SIN_DATOS;129902;6
133670;15292;95;4;0;;0;SIN_DATOS;133670;6
75608;2698;95;4;0;;0;SIN_DATOS;75608;5
85139;4325;48;1;0;;0;SIN_DATOS;85139;5
94444;5426;95;2;0;;0;SIN_DATOS;94444;5
102591;8357;42;3;0;;0;SIN_DATOS;102591;6
9463;22054;26;1;0;;0;SIN_DATOS;9463;4
24449;246;53;2;0;;0;SIN_DATOS;24449;5
13126;13126;885;2;0;;0;SIN_DATOS;13126;5
22739;2570;95;3;0;;0;SIN_DATOS;22739;5
75598;2579;27;2;0;;0;SIN_DATOS;75598;5
7214;923;95;3;0;;0;SIN_DATOS;7214;4
56498;1616;48;1;0;;0;SIN_DATOS;56498;5
156823;22615;95;3;0;;0;SIN_DATOS;156823;6
56948;1465;41;8;0;;0;SIN_DATOS;56948;5
68514;2497;95;4;0;;0;SIN_DATOS;68514;5
59077;1510;80;1;0;;0;SIN_DATOS;59077;5
104198;8628;95;7;0;;0;SIN_DATOS;104198;6
11883;25094;29;1;0;;0;SIN_DATOS;11883;5
129177;22093;95;3;0;;0;SIN_DATOS;129177;6
64990;9598;26;1;0;;0;SIN_DATOS;64990;5
116220;10888;95;3;0;;0;SIN_DATOS;116220;6
113647;13987;95;5;0;;0;SIN_DATOS;113647;6
23649;18081;95;2;0;;0;SIN_DATOS;23649;5
11883;25088;29;2;0;;0;SIN_DATOS;11883;5
7592;26318;16;3;0;;0;SIN_DATOS;7592;4
85536;20948;69;7;0;;0;SIN_DATOS;85536;5
9631;793;95;2;0;;0;SIN_DATOS;9631;4
23649;26203;80;1;0;;0;SIN_DATOS;23649;5
77526;2927;41;1;0;;0;SIN_DATOS;77526;5
56913;19728;42;1;0;;0;SIN_DATOS;56913;5
64990;2724;26;1;0;;0;SIN_DATOS;64990;5
158278;22810;95;3;0;;0;SIN_DATOS;158278;6
7409;3421;18;8;0;;0;SIN_DATOS;7409;4
22949;17486;95;2;0;;0;SIN_DATOS;22949;5
22888;1147;95;2;0;;0;SIN_DATOS;22888;5
22995;19393;80;1;0;;0;SIN_DATOS;22995;5
59493;19539;95;7;0;;0;SIN_DATOS;59493;5
156008;22380;95;2;0;;0;SIN_DATOS;156008;6
56913;19707;42;1;0;;0;SIN_DATOS;56913;5
23418;25493;95;6;0;;0;SIN_DATOS;23418;5
8330;26339;42;1;0;;0;SIN_DATOS;8330;4
102436;8322;95;3;0;;0;SIN_DATOS;102436;6
68374;12876;95;2;0;;0;SIN_DATOS;68374;5
22739;13354;53;1;0;;0;SIN_DATOS;22739;5
120215;17276;42;1;0;;0;SIN_DATOS;120215;6
8626;10232;41;2;0;;0;SIN_DATOS;8626;4
61607;1332;95;5;0;;0;SIN_DATOS;61607;5
22743;4121;48;5;0;;0;SIN_DATOS;22743;5
56913;19737;18;1;0;;0;SIN_DATOS;56913;5
89419;20309;95;2;0;;0;SIN_DATOS;89419;5
158229;23531;80;1;0;;0;SIN_DATOS;158229;6
55712;2153;80;1;0;;0;SIN_DATOS;55712;5
61607;2872;95;2;0;;0;SIN_DATOS;61607;5
7409;3419;48;8;0;;0;SIN_DATOS;7409;4
147836;20920;41;2;0;;0;SIN_DATOS;147836;6
94444;8223;95;2;0;;0;SIN_DATOS;94444;5
133670;15293;95;2;0;;0;SIN_DATOS;133670;6
181064;24605;95;4;0;;0;SIN_DATOS;181064;6
70948;9015;41;2;0;;0;SIN_DATOS;70948;5
147609;20542;95;7;0;;0;SIN_DATOS;147609;6
62722;26172;42;2;0;;0;SIN_DATOS;62722;5
54554;12383;20;1;0;;0;SIN_DATOS;54554;5
7783;25563;42;8;0;;0;SIN_DATOS;7783;4
62544;21914;53;1;0;;0;SIN_DATOS;62544;5
7196;7345;95;5;0;;0;SIN_DATOS;7196;4
82747;8998;95;5;0;;0;SIN_DATOS;82747;5
84048;26452;95;10;0;;0;SIN_DATOS;84048;5
65759;2182;48;1;0;;0;SIN_DATOS;65759;5
24546;1207;95;2;0;;0;SIN_DATOS;24546;5
15814;15814;95;2;0;;0;SIN_DATOS;15814;5
59221;1724;95;2;0;;0;SIN_DATOS;59221;5
86429;21442;95;3;0;;0;SIN_DATOS;86429;5
23973;26008;95;2;0;;0;SIN_DATOS;23973;5
82747;3212;48;2;0;;0;SIN_DATOS;82747;5
11134;1819;95;3;0;;0;SIN_DATOS;11134;5
124673;20203;42;1;0;;0;SIN_DATOS;124673;6
86429;21443;95;2;0;;0;SIN_DATOS;86429;5
23418;26038;95;3;0;;0;SIN_DATOS;23418;5
89810;7795;95;3;0;;0;SIN_DATOS;89810;5
11883;25087;29;1;0;;0;SIN_DATOS;11883;5
54554;8779;20;1;0;;0;SIN_DATOS;54554;5
56913;19700;95;6;0;;0;SIN_DATOS;56913;5
77526;26246;96;3;0;;0;SIN_DATOS;77526;5
64990;19405;26;1;0;;0;SIN_DATOS;64990;5
124017;12983;95;5;0;;0;SIN_DATOS;124017;6
7214;1235;16;1;0;;0;SIN_DATOS;7214;4
24308;734;41;1;0;;0;SIN_DATOS;24308;5
23418;15942;83;2;0;;0;SIN_DATOS;23418;5
131380;14707;48;1;0;;0;SIN_DATOS;131380;6
93918;26342;95;2;0;;0;SIN_DATOS;93918;5
72263;9939;95;2;0;;0;SIN_DATOS;72263;5
144619;19921;95;5;0;;0;SIN_DATOS;144619;6
24097;144;41;1;0;;0;SIN_DATOS;24097;5
111548;19804;95;2;0;;0;SIN_DATOS;111548;6
59493;9517;42;3;0;;0;SIN_DATOS;59493;5
24467;247;37;2;0;;0;SIN_DATOS;24467;5
176426;26684;95;2;0;;0;SIN_DATOS;176426;6
7409;3421;42;10;0;;0;SIN_DATOS;7409;4
77526;3054;96;26;0;;0;SIN_DATOS;77526;5
7783;25563;41;12;0;;0;SIN_DATOS;7783;4
9416;5185;42;2;0;;0;SIN_DATOS;9416;4
23085;3884;95;3;0;;0;SIN_DATOS;23085;5
64608;25010;95;2;0;;0;SIN_DATOS;64608;5
7006;22342;42;1;0;;0;SIN_DATOS;7006;4
7308;14134;95;2;0;;0;SIN_DATOS;7308;4
56948;1477;42;4;0;;0;SIN_DATOS;56948;5
104278;8788;95;3;0;;0;SIN_DATOS;104278;6
61262;14656;95;3;0;;0;SIN_DATOS;61262;5
9463;17747;59;1;0;;0;SIN_DATOS;9463;4
7242;22736;95;3;0;;0;SIN_DATOS;7242;4
7214;938;95;1;0;;0;SIN_DATOS;7214;4
8330;23859;42;1;0;;0;SIN_DATOS;8330;4
66927;2085;95;2;0;;0;SIN_DATOS;66927;5
56913;19694;95;5;0;;0;SIN_DATOS;56913;5
23418;7803;95;5;0;;0;SIN_DATOS;23418;5
23514;94;95;2;0;;0;SIN_DATOS;23514;5
59493;17635;16;5;0;;0;SIN_DATOS;59493;5
58098;1874;48;2;0;;0;SIN_DATOS;58098;5
90912;5089;95;3;0;;0;SIN_DATOS;90912;5
103280;8556;95;2;0;;0;SIN_DATOS;103280;6
7139;23454;95;2;0;;0;SIN_DATOS;7139;4
7006;20941;95;2;0;;0;SIN_DATOS;7006;4
153916;21921;95;5;0;;0;SIN_DATOS;153916;6
68514;8419;95;4;0;;0;SIN_DATOS;68514;5
70588;22610;97;2;0;;0;SIN_DATOS;70588;5
23649;19347;95;2;0;;0;SIN_DATOS;23649;5
148588;21036;95;5;0;;0;SIN_DATOS;148588;6
59493;9515;97;1;0;;0;SIN_DATOS;59493;5
143730;19750;95;2;0;;0;SIN_DATOS;143730;6
113647;13988;95;2;0;;0;SIN_DATOS;113647;6
85170;19695;95;7;0;;0;SIN_DATOS;85170;5
71146;2604;95;2;0;;0;SIN_DATOS;71146;5
90912;5085;95;2;0;;0;SIN_DATOS;90912;5
96415;11560;95;5;0;;0;SIN_DATOS;96415;5
70588;6653;95;5;0;;0;SIN_DATOS;70588;5
22801;23037;95;12;0;;0;SIN_DATOS;22801;5
71436;9696;48;1;0;;0;SIN_DATOS;71436;5
108343;26178;95;21;0;;0;SIN_DATOS;108343;6
126600;13470;95;6;0;;0;SIN_DATOS;126600;6
71146;5427;48;1;0;;0;SIN_DATOS;71146;5
22949;26023;95;3;0;;0;SIN_DATOS;22949;5
66965;22932;18;1;0;;0;SIN_DATOS;66965;5
56212;22638;41;1;0;;0;SIN_DATOS;56212;5
143729;19742;41;1;0;;0;SIN_DATOS;143729;6
64608;26546;53;1;0;;0;SIN_DATOS;64608;5
71436;9701;48;1;0;;0;SIN_DATOS;71436;5
121313;12463;95;5;0;;0;SIN_DATOS;121313;6
159452;22905;95;2;0;;0;SIN_DATOS;159452;6
108939;17968;165;1;0;;0;SIN_DATOS;108939;6
15841;15841;95;2;0;;0;SIN_DATOS;15841;5
56913;19729;95;7;0;;0;SIN_DATOS;56913;5
68514;1965;95;2;0;;0;SIN_DATOS;68514;5
71965;12908;42;1;0;;0;SIN_DATOS;71965;5
72263;3936;95;5;0;;0;SIN_DATOS;72263;5
