COMPAÑÍA,COD CLIENTE,COD UNID,COD_SERV_JOIN,F. Inicio,Fecha Fin,Requeridos_sum,PersonalEstimado_sum,CLIENTE,UNIDAD,SERVICIO,Lider Zonal,Zona,macro zona,Personal Real,Deficit/Superavit,% Cobertura,% Cobertura Sobrante/Faltante,Estado
J&V Resguardo S.A.C.,63597,26391,95,2025-02-15,2099-12-31,2,2.3333333333333335,UNITRADE S.A.C.,UNITRADE SEDE QUILCA,AGENTE SEGURIDAD 24 HRS L/D,SANTIAGO BRAVO,ZONA N9,ZONA NORTE,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,59493,9617,519,2025-05-16,2025-05-16,3,3.5,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SERV. ADIC. CAMPUS CATÓLICA,AGENTE SEGURIDAD 08 HRS L/D TARDE,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,0,,,,Déficit
J&V Resguardo S.A.C.,124172,14228,59,2025-04-19,2099-12-31,1,1.0,PROMOTORA GENESIS S.A.C.,SOCOPUR LOCAL ATE,AGENTE SEGURIDAD 12 HRS L/V + 06 HRS SÁB DÍA,WILFREDO NEIRA,ZONA C4,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,102591,8563,100,2020-04-17,2099-12-31,1,1.0,UNIVERSIDAD PRIVADA DEL NORTE SAC,UPN SEDE COMAS,JEFE DE GRUPO 12 HRS L/S DÍA,DANNY YATACO,ZONA N2,ZONA NORTE,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,132919,15084,95,2024-06-01,2099-12-31,10,11.666666666666666,COOP. SERVICIOS EDUCACIONALES ABRAHAM LI,COLEGIO ABRAHAM LINCOLN LA MOLINA,AGENTE SEGURIDAD 24 HRS L/D,HERNAN QUISPE,ZONA S6,ZONA SUR,13,1.333333333333334,111.42857142857143,11.428571428571432,Excedente
J&V Resguardo S.A.C.,71146,3702,C01,2021-08-01,2099-12-31,1,1.0,INMUEBLES LIMATAMBO S.A.,LOCAL TAPARACHI JULIACA,VIGILANCIA DINAMICA 08 HRS L/S (DÍA),JUAN CARLOS LEON,REGION PUNO,REGION SUR,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,23444,15265,211,2019-07-01,2099-12-31,1,1.0,DISTRIBUIDORA EXCLUSIVA DE PRODUCTOS DE CALIDAD SO,EXPORTACIONES HUACHIPA,PUESTO  ESPECIAL DE COORDINADOR,ANDERSON GUTARA,ZONA C1,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,85536,20949,42,2024-07-01,2099-12-31,7,8.166666666666666,ASOCIACION PERUANO JAPONESA,APJ SEDE CLÍNICA,AGENTE SEGURIDAD 12 HRS L/D NOCHE,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,10,1.833333333333334,122.44897959183673,22.44897959183674,Excedente
J&V Resguardo S.A.C.,90912,5052,95,2014-04-30,2099-12-31,2,2.3333333333333335,RED DE ENERGIA DEL PERU SA,REP SE PARAGSHA PASCO,AGENTE SEGURIDAD 24 HRS L/D,ABANTO HUAQUI,REGION PASCO,REGION CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,60804,21695,L45,2025-02-17,2099-12-31,2,2.0,LABORATORIO CLINICO INMUNOLOGICO CANTELLA S.A.C.,AUNA LABORATORIO CANTELLA MAGDALENA,AGENTE PREVENCIÓN 08 HRS L/S DÍA,JOSE ESCALANTE,ZONA C11,ZONA CENTRO,2,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,81865,24997,P22,2025-02-28,2099-12-31,1,1.0,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.,SANNA CENTRO MÉDICO MIRAFLORES,AGENTE SEGURIDAD 14 HRS L/V DÍA + SAB 11 HRS DÍA,CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,2,1.0,200.0,100.0,Excedente
J&V Resguardo S.A.C.,62544,21912,95,2024-07-01,2099-12-31,2,2.3333333333333335,FARMINDUSTRIA S.A.,FARMINDUSTRIA CD LURÍN,AGENTE SEGURIDAD 24 HRS L/D,HERNAN QUISPE,ZONA S6,ZONA SUR,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo Selva S.A.C.,85170,19695,113,2021-03-01,2099-12-31,2,2.3333333333333335,CERVECERIA SAN JUAN S.A.,PLANTA PUCALLPA,OPERADOR CENTRO CONTROL 24 HRS L/D,JULIO RUPAY,REGION UCAYALI,REGION ORIENTE,0,,,,Déficit
J&V Resguardo S.A.C.,24449,1004,K31,2025-04-01,2099-12-31,1,1.0,TOYOTA DEL PERU S A,TOYOTA LOCAL OFICINAS SAN ISIDRO,CONDUCTOR RESGUARDO 12 HRS L/S DÍA,VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,6,5.0,600.0,500.0,Excedente
J&V Resguardo S.A.C.,100627,12103,16,2025-05-25,2025-05-25,1,1.1666666666666667,AUDIOMUSICA PERU S.A.C.,SERV. ADIC. AUDIOMUSICA LOCAL MIRAFLORES,AGENTE SEGURIDAD 08 HRS L/D DÍA,CARLOS BRACAMONTE,ZONA C12,ZONA CENTRO,0,,,,Déficit
J&V Resguardo S.A.C.,63597,26392,95,2025-02-14,2099-12-31,2,2.3333333333333335,UNITRADE S.A.C.,UNITRADE SEDE ANEXO 1,AGENTE SEGURIDAD 24 HRS L/D,SANTIAGO BRAVO,ZONA N9,ZONA NORTE,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,70588,17698,95,2020-06-29,2099-12-31,10,11.666666666666666,REAL PLAZA S.R.L.,REAL PLAZA PURUCHUCO,AGENTE SEGURIDAD 24 HRS L/D,JUAN CANGALAYA,ZONA RT1,ZONA RETAIL,24,12.333333333333334,205.71428571428575,105.71428571428574,Excedente
Liderman Servicios S.A.C.,76629,23482,P60,2024-11-01,2099-12-31,1,1.1666666666666667,ALTEK TRADING SOCIEDAD ANONIMA CERRADA-ALTEK TRADI,CC MEGA PLAZA CHIMBOTE,OCCTV PARKING 08 HRS L/D DÍA,PERCY CONDE,ZONA PD3,ZONA PARKING Y DELIVERY,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,22949,17482,95,2025-01-01,2099-12-31,12,14.0,MOLITALIA S.A,MOLITALIA PLANTA VENEZUELA,AGENTE SEGURIDAD 24 HRS L/D,JORGE VILCHEZ,ZONA C9,ZONA CENTRO,14,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,23973,124,156,2006-01-01,2099-12-31,1,1.0,MEDIFARMA S A,MEDIFARMA LOCAL ARGENTINA,SUPERVISOR SEGURIDAD 12 HRS L/S (DIA),JUAN MAYHUIRE,ZONA N7,ZONA NORTE,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,134107,17873,885,2020-02-02,2099-12-31,1,1.1666666666666667,ROMERO BELISMELIS JOSE ROBERTO,SERVICIO DE RESGUARDO,RESGUARDO 15 HRS L/D (DÍA),JORGE DELGADO,ZONA CR2,ZONA RESGUARDOS,2,0.8333333333333333,171.42857142857142,71.42857142857142,Excedente
Liderman Servicios S.A.C.,157772,22780,M64,2023-01-01,2099-12-31,1,1.1666666666666667,INMOBILIARIA SIC S.A.,C. COMERCIAL SAN ISIDRO PARKING,AGENTE PARKING 11 HRS L/D DÍA,ANDRES ALALUNA,ZONA PD2,ZONA PARKING Y DELIVERY,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,85652,270,48,2022-05-01,2099-12-31,1,1.0,SERVICIOS GENERALES INMOBILIARIOS NUEVO MUNDO S.A.,EDIFICIO CEM I JOSÉ PARDO,AGENTE SEGURIDAD 12 HRS L/S DÍA,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,23089,8370,95,2017-04-01,2099-12-31,2,2.3333333333333335,3M PERU S A,3M LOCAL CHILCA,AGENTE SEGURIDAD 24 HRS L/D,GILMER GARCIA,ZONA S5,ZONA SUR,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,65759,2182,G81,2025-01-01,2099-12-31,1,1.0,CORPORACION AZUCARERA DEL PERU SOCIEDAD ANONIMA -,COAZUCAR LOCAL ASTURIAS,AGENTE BALANCERO 12 HRS L/S DÍA,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,1,0.0,100.0,0.0,Completo
Liderman Servicios S.A.C.,54550,22988,F36,2023-04-01,2099-12-31,1,1.1666666666666667,HIPERMERCADOS TOTTUS S.A.,TOTTUS CAMPOY PARKING,AGENTE PARKING 08 HRS L/D DÍA,ANDRES ALALUNA,ZONA PD2,ZONA PARKING Y DELIVERY,2,0.8333333333333333,171.42857142857142,71.42857142857142,Excedente
J&V Resguardo S.A.C.,23093,3887,459,2014-11-01,2099-12-31,1,1.1666666666666667,ABBOTT LABORATORIOS SA,ABBOTT LAB. SAN ISIDRO,OPERADOR CENTRO CONTROL 12 HRS L/D (NOCHE),WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,2,0.8333333333333333,171.42857142857142,71.42857142857142,Excedente
J&V Resguardo S.A.C.,111212,21773,23,2025-05-08,2025-05-09,1,1.1666666666666667,H & M HENNES & MAURITZ S.A.C.,SERV. ADIC. H & M MALL DEL SUR,AGENTE SEGURIDAD 09 HRS L/D NOCHE,CARLOS HUAMAN,ZONA S2,ZONA SUR,0,,,,Déficit
J&V Resguardo S.A.C.,23251,79,95,2006-01-01,2099-12-31,6,7.0,BRAEDT S.A. Ó BRSA,BRAEDT PLANTA ATE PRINCIPAL,AGENTE SEGURIDAD 24 HRS L/D,JOSE SIFUENTES,ZONA C3,ZONA CENTRO,8,1.0,114.28571428571428,14.28571428571428,Excedente
J&V Resguardo S.A.C.,68514,26389,41,2025-03-01,2099-12-31,1,1.1666666666666667,G.W. YICHANG & CIA S.A.,G W YICHANG TIENDA JOCKEY PLAZA,AGENTE SEGURIDAD 12 HRS L/D DÍA,GEORGE GARCIA,ZONA S1,ZONA SUR,3,1.8333333333333333,257.1428571428571,157.1428571428571,Excedente
J&V Resguardo S.A.C.,111212,22629,519,2022-12-01,2099-12-31,1,1.1666666666666667,H & M HENNES & MAURITZ S.A.C.,H & M MALL AVENTURA PORONGOCHE,AGENTE SEGURIDAD 08 HRS L/D TARDE,PERCY PEREZ,REGION AREQUIPA,REGION SUR,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,59493,17655,372,2024-03-01,2099-12-31,5,5.0,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PUCP BIBLIOTECA CIA,AGENTE SEGURIDAD 08 HRS L/S TARDE,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,5,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,102591,8355,372,2025-01-01,2099-12-31,2,2.0,UNIVERSIDAD PRIVADA DEL NORTE SAC,UPN SEDE NORTE LOS OLIVOS,AGENTE SEGURIDAD 08 HRS L/S TARDE,WALTER MONTIEL,ZONA N3,ZONA NORTE,2,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,61607,1332,48,2024-02-20,2099-12-31,1,1.0,MONTANA S A,MONTANA SEDE SANTA ANITA,AGENTE SEGURIDAD 12 HRS L/S DÍA,ESTEBAN CANDELA,ZONA C2,ZONA CENTRO,2,1.0,200.0,100.0,Excedente
J&V Resguardo S.A.C.,70588,13227,95,2020-09-20,2099-12-31,4,4.666666666666667,REAL PLAZA S.R.L.,REAL PLAZA AREQUIPA,AGENTE SEGURIDAD 24 HRS L/D,PERCY PEREZ,REGION AREQUIPA,REGION SUR,9,4.333333333333333,192.85714285714283,92.85714285714283,Excedente
J&V Resguardo S.A.C.,24546,7247,092,2014-11-01,2099-12-31,2,2.3333333333333335,TRUPAL S.A.,LOCAL HUACHIPA 13,INSPECTOR DE PATRIMONIO 24 HRS L/D,ANDERSON GUTARA,ZONA C1,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,23001,26412,41,2025-03-05,2099-12-31,1,1.1666666666666667,SOLGAS S.A.,SOLGAS ENVASADO VENTANILLA,AGENTE SEGURIDAD 12 HRS L/D DÍA,DANNY YATACO,ZONA N2,ZONA NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,82747,3373,95,2021-12-16,2099-12-31,2,2.3333333333333335,FERREYROS SOCIEDAD ANÓNIMA,RESIDENCIA O.E.B.,AGENTE SEGURIDAD 24 HRS L/D,VICTOR REATEGUI,ZONA CR1,ZONA RESGUARDOS,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
Liderman Servicios S.A.C.,125631,13335,M61,2025-03-01,2099-12-31,1,1.1666666666666667,GRUPO PATIO COMERCIAL SOCIEDAD ANÓNIMA CERRADA - G,PLAZA DEL SOL HUACHO,ADMINISTRADOR PARKING 08 HRS L/D DÍA,JORGE ANTON,REGION HUACHO,REGION NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,81865,4504,41,2024-04-22,2099-12-31,1,1.1666666666666667,SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.,SANNA CENTRO OCUPACIONAL TALARA,AGENTE SEGURIDAD 12 HRS L/D DÍA,DARWIN BALLADARES,REGION TUMBES,REGION NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,93918,5075,95,2014-05-01,2099-12-31,2,2.3333333333333335,CONSORCIO TRANSMANTARO S.A.,CTM SE TRUJILLO LA LIBERTAD,AGENTE SEGURIDAD 24 HRS L/D,JAN INGA,REGION TRUJILLO,REGION NORTE,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,86429,23665,152,2025-05-10,2025-05-10,1,1.1666666666666667,GAS NATURAL DE LIMA Y CALLAO S.A.,SERV. ADIC. CALIDDA SEDE SAN BORJA,SUPERVISOR SEGURIDAD 12 HRS L/D NOCHE,GEORGE GARCIA,ZONA S1,ZONA SUR,0,,,,Déficit
J&V Resguardo S.A.C.,161360,23048,M16,2023-05-01,2099-12-31,1,1.0,INDUSTRY & LOGISTICS MANAGEMENT SOCIEDAD ANONIMA,ILM UCHUMAYO KM 5.5 SEDE AREQUIPA,SUPERVISOR (VA)  12 HRS L/S DIA,PERCY PEREZ,REGION AREQUIPA,REGION SUR,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,70588,13230,95,2025-04-13,2099-12-31,2,2.3333333333333335,REAL PLAZA S.R.L.,REAL PLAZA CUSCO,AGENTE SEGURIDAD 24 HRS L/D,JOSE CANAL BACA,REGION CUZCO,REGION SUR,9,6.666666666666666,385.71428571428567,285.71428571428567,Excedente
J&V Resguardo S.A.C.,7006,16462,42,2019-11-05,2099-12-31,1,1.1666666666666667,REPSOL COMERCIAL SAC,REPSOL ULTRACOM TRUJILLO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,JAN INGA,REGION TRUJILLO,REGION NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,147609,21741,41,2022-05-11,2099-12-31,1,1.1666666666666667,SAMAY I S.A.C,SAMAY I HOTEL MOLLENDO,AGENTE SEGURIDAD 12 HRS L/D DÍA,PERCY PEREZ,REGION AREQUIPA,REGION SUR,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,133200,18909,48,2023-05-13,2099-12-31,1,1.0,LINDE PERU S.R.L.,TECNOGAS ARGENTINA 2,AGENTE SEGURIDAD 12 HRS L/S DÍA,JORGE NAKANO,ZONA N1,ZONA NORTE,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,153916,21922,152,2022-07-01,2099-12-31,1,1.1666666666666667,OWENS-ILLINOIS PERU S.A.,OWENS SEDE CALLAO,SUPERVISOR SEGURIDAD 12 HRS L/D NOCHE,JORGE NAKANO,ZONA N1,ZONA NORTE,2,0.8333333333333333,171.42857142857142,71.42857142857142,Excedente
Liderman Servicios S.A.C.,54550,25976,L58,2024-09-16,2099-12-31,1,1.1666666666666667,HIPERMERCADOS TOTTUS S.A.,HB UNO SB EL AGUSTINO PARKING,AGENTE PARKING 12 HRS L/D TARDE,ANDRES ALALUNA,ZONA PARKING Y DELIVERY,ZONA PARKING Y DELIVERY,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,102591,8517,372,2024-03-01,2099-12-31,1,1.0,UNIVERSIDAD PRIVADA DEL NORTE SAC,UPN SEDE ESTE SJL,AGENTE SEGURIDAD 08 HRS L/S TARDE,RONNIE SIMON,ZONA C5,ZONA CENTRO,2,1.0,200.0,100.0,Excedente
J&V Resguardo S.A.C.,134403,15736,165,2019-09-03,2099-12-31,2,2.3333333333333335,INTRADEVCO INDUSTRIAL S.A.,INTRADEVCO PLANTA CHORRILLOS,SUPERVISOR SEGURIDAD 24 HRS L/D,WILMAR SALAS,ZONA S4,ZONA SUR,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,22739,26672,884,2025-05-19,2025-05-19,1,1.1666666666666667,ADMINISTRACION INMOBILIARIA SOCIEDAD ANONIMA CERRA,SERV. ADIC. BINSWANGER EDIFICIO MORE,AGENTE RECEPCIONISTA 08 HRS L/D DIA,WASHINGTON CHINININ,ZONA C6,ZONA CENTRO,0,,,,Déficit
J&V Resguardo S.A.C.,64990,4942,26,2021-03-01,2099-12-31,1,1.0,FINANCIERA QAPAQ S.A.,QAPAQ AGENCIA VILLA EL SALVADOR,AGENTE SEGURIDAD 10 HRS L/S DIA,LUIS PEREZ,ZONA C8,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,111643,19783,351,2020-07-02,2099-12-31,1,1.0,INVERSIONES NUEVA METROPOLI S.A.C.,LOCAL SAN ISIDRO REAL 6 CENTRO CONTROL,OPERADOR CENTRO CONTROL 12 HRS L/S DIA,JUAN CANGALAYA,ZONA RT1,ZONA RETAIL,3,2.0,300.0,200.0,Excedente
J&V Resguardo S.A.C.,133200,15143,95,2019-07-11,2099-12-31,2,2.3333333333333335,LINDE PERU S.R.L.,PRAXAIR ILO,AGENTE SEGURIDAD 24 HRS L/D,BERARDO ROMERO,REGION MOQUEGUA,REGION SUR,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,155474,22217,95,2022-09-15,2099-12-31,2,2.3333333333333335,"LINDLEY SUAREZ, JENNY KATHERINE",RESIDENCIA SAN ISIDRO,AGENTE SEGURIDAD 24 HRS L/D,MARINO BURGA,ZONA RG2,ZONA RESIDENCIAS,3,0.6666666666666665,128.57142857142856,28.57142857142856,Excedente
J&V Resguardo S.A.C.,126600,17554,95,2024-01-01,2099-12-31,18,21.0,MINERA COLQUISIRI S.A.,COLQUISIRI MINA HUARAL,AGENTE SEGURIDAD 24 HRS L/D,JORGE ANTON,REGION HUACHO,REGION NORTE,21,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,7006,21264,476,2022-05-01,2099-12-31,2,2.3333333333333335,REPSOL COMERCIAL SAC,SERV. ADIC. REPSOL RESGUARDOS,RESGUARDO 12 HRS L/D DÍA,JORGE DELGADO,ZONA CR2,ZONA RESGUARDOS,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,112275,17661,885,2025-01-01,2029-12-31,2,2.3333333333333335,ROMERO BELISMELIS LUIS ENRIQUE,SERVICIO DE RESGUARDO LRB,RESGUARDO 15 HRS L/D (DÍA),LUIS CRISTOBAL,ZONA RG1,ZONA RESIDENCIAS,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,23883,117,95,2013-01-01,2099-12-31,2,2.3333333333333335,LABORATORIOS ELIFARMA S A,LABORATORIO ELIFARMA SEDE ATE,AGENTE SEGURIDAD 24 HRS L/D,JOSE SIFUENTES,ZONA C3,ZONA CENTRO,5,2.6666666666666665,214.28571428571428,114.28571428571428,Excedente
J&V Resguardo S.A.C.,98665,7870,42,2022-11-01,2099-12-31,1,1.1666666666666667,METSO PERU S.A.,METSO CRONOS SURCO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,GEORGE GARCIA,ZONA S1,ZONA SUR,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,72182,2273,18,2024-02-16,2099-12-31,1,1.0,CORPORACION MG SOCIEDAD ANONIMA CERRADA,EDIFICIO LAS TORRES DE SAN ISIDRO,AGENTE SEGURIDAD 08 HRS L/S DÍA,LUIS FAJARDO,ZONA C7,ZONA CENTRO,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,72555,7793,95,2015-10-08,2099-12-31,2,2.3333333333333335,INVERSIONES ALECAR S.A.C.,CROSLAND LOCAL ARGENTINA,AGENTE SEGURIDAD 24 HRS L/D,ALEJANDRO RIVAS,ZONA N8,ZONA NORTE,5,2.6666666666666665,214.28571428571428,114.28571428571428,Excedente
J&V Resguardo S.A.C.,23649,25788,G80,2024-08-01,2099-12-31,1,1.1666666666666667,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,PLANTA TRUJILLO MOCHE LOTE C EX FUNDO LARREA,AGENTE BALANCERO 12 HRS L/D DÍA,JAN INGA,REGION TRUJILLO,REGION NORTE,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,112938,21410,95,2022-03-01,2099-12-31,2,2.3333333333333335,INDIAN REPUESTOS S.A.C.,INDIAN REPUESTOS PUEBLO LIBRE,AGENTE SEGURIDAD 24 HRS L/D,JORGE VILCHEZ,ZONA C9,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,63718,2365,95,2011-04-18,2099-12-31,2,2.3333333333333335,MANUCHAR PERU S.A.C.,MANUCHAR GAMBETTA,AGENTE SEGURIDAD 24 HRS L/D,LUIS TENORIO,ZONA N4,ZONA NORTE,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,146768,20384,113,2021-07-26,2099-12-31,2,2.3333333333333335,ATTKO S.A.C.,HOTEL PULLMAN MIRAFLORES,OPERADOR CENTRO CONTROL 24 HRS L/D,JHOMAR MONTENEGRO,ZONA C10,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,72263,15680,337,2022-09-01,2099-12-31,1,1.0,INVERSIONES SAN BORJA S A,TORRE DEL ARTE RECEPCIÓN,AGENTE RECEPCIONISTA 08 HRS L/V (DIA),JUAN CANGALAYA,ZONA RT1,ZONA RETAIL,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,22801,26207,42,2025-05-14,2025-05-14,1,1.1666666666666667,CORPORACION ACEROS AREQUIPA S.A.,SERV. ADIC. ACEROS AREQUIPA DESCARGA DE ALAMBRÓN,AGENTE SEGURIDAD 12 HRS L/D NOCHE,LUIS MELO,REGION ICA,REGION SUR,0,,,,Déficit
J&V Resguardo S.A.C.,54550,1302,95,2025-03-01,2099-12-31,2,2.3333333333333335,HIPERMERCADOS TOTTUS S.A.,HIPERMERCADOS TOTTUS LOS OLIVOS,AGENTE SEGURIDAD 24 HRS L/D,WALTER MONTIEL,ZONA N3,ZONA NORTE,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,56948,4412,41,2025-01-01,2099-12-31,1,1.1666666666666667,AEROPUERTOS DEL PERU S.A.,ADP OFICINA SAN BORJA,AGENTE SEGURIDAD 12 HRS L/D DÍA,GEORGE GARCIA,ZONA S1,ZONA SUR,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,55024,21158,95,2021-12-09,2099-12-31,4,4.666666666666667,DP WORLD LOGISTICS S.R.L.,DPW LOGISTICS PAITA 2 OPERACIONES,AGENTE SEGURIDAD 24 HRS L/D,JUAN CRUZ,REGION PIURA,REGION NORTE,4,-0.666666666666667,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,96415,11560,95,2022-05-01,2099-12-31,2,2.3333333333333335,POLIMETALES S.A.C.,POLIMETALES LOCAL ARGENTINA 2 - 1375,AGENTE SEGURIDAD 24 HRS L/D,RONNIE SIMON,ZONA C5,ZONA CENTRO,5,2.6666666666666665,214.28571428571428,114.28571428571428,Excedente
J&V Resguardo S.A.C.,116365,19602,95,2017-04-01,2099-12-31,2,2.3333333333333335,PROMOCION INMOBILIARIA DEL SUR S.A.C. - PRINSUR,PAMPAS LURÍN OBRA,AGENTE SEGURIDAD 24 HRS L/D,MARTIN MENDOZA,ZONA RT3,ZONA RETAIL,0,,,,Déficit
J&V Resguardo S.A.C.,153916,21922,95,2022-07-01,2099-12-31,2,2.3333333333333335,OWENS-ILLINOIS PERU S.A.,OWENS SEDE CALLAO,AGENTE SEGURIDAD 24 HRS L/D,JORGE NAKANO,ZONA N1,ZONA NORTE,7,4.666666666666666,300.0,200.0,Excedente
J&V Resguardo S.A.C.,56913,19733,42,2022-06-01,2099-12-31,1,1.1666666666666667,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,BACKUS PLANTA MALTERÍA,AGENTE SEGURIDAD 12 HRS L/D NOCHE,ANDERSON GUTARA,ZONA C1,ZONA CENTRO,1,-0.16666666666666674,85.71428571428571,-14.28571428571429,Déficit
Liderman Servicios S.A.C.,64432,26046,P42,2024-10-15,2099-12-31,1,1.0,CORPORACION PERUANA DE PRODUCTOS QUIMICOS S.A. - C,CPPQ PLANTA EL AGUSTINO GUIADOR,GUIADOR DE VEHÍCULO 12 HRS L/S NOCHE,ANDRES ALALUNA,ZONA PARKING Y DELIVERY,ZONA PARKING Y DELIVERY,1,0.0,100.0,0.0,Completo
Liderman Servicios S.A.C.,57474,17254,L43,2025-01-02,2099-12-31,1,1.0,MULTI TOP S.A.C.,MULTI TOP VALET PARKING LA VICTORIA,SUPERVISOR PARKING 12 HRS L/S DÍA,ANDRES ALALUNA,ZONA PARKING Y DELIVERY,ZONA PARKING Y DELIVERY,1,0.0,100.0,0.0,Completo
J&V Resguardo S.A.C.,56913,19726,95,2021-03-01,2099-12-31,2,2.3333333333333335,UNIÓN DE CERVECERÍAS PERUANAS BACKUS Y JOHNSTON SO,BACKUS COCHERA MOYOBAMBA,AGENTE SEGURIDAD 24 HRS L/D,EDUARDO VARGAS,REGION SAN MARTIN,REGION ORIENTE,0,,,,Déficit
J&V Resguardo S.A.C.,23649,106,092,2014-01-01,2099-12-31,2,2.3333333333333335,LECHE GLORIA SOCIEDAD ANONIMA - GLORIA S.A.,PLANTA HUACHIPA,INSPECTOR DE PATRIMONIO 24 HRS L/D,ANDERSON GUTARA,ZONA C1,ZONA CENTRO,2,-0.3333333333333335,85.71428571428571,-14.28571428571429,Déficit
J&V Resguardo S.A.C.,7783,25563,42,2025-02-10,2099-12-31,1,1.1666666666666667,MEDLOG PERU S.A.,MEDLOG ALMACÉN NESTOR GAMBETTA CALLAO,AGENTE SEGURIDAD 12 HRS L/D NOCHE,SANTIAGO BRAVO,ZONA N9,ZONA NORTE,8,6.833333333333333,685.7142857142857,585.7142857142857,Excedente
